Frequency - Plot 0	Amplitude - Plot 0
12400	1.83E-10
12401	8.74E-10
12401	4.04E-10
12402	1.03E-09
12402	4.87E-10
12403	4.70E-10
12403	1.02E-09
12404	8.34E-10
12404	1.05E-09
12405	1.65E-10
12405	2.58E-10
12406	3.64E-10
12406	7.58E-10
12407	3.85E-10
12407	1.60E-10
12408	1.39E-10
12408	3.56E-10
12409	6.18E-10
12409	1.29E-10
12410	2.86E-10
12410	3.65E-10
12411	4.12E-10
12411	4.79E-10
12412	1.04E-10
12412	2.50E-10
12413	7.29E-11
12413	1.54E-10
12414	2.32E-10
12414	3.13E-10
12415	1.20E-10
12415	3.33E-10
12416	1.83E-10
12417	1.93E-10
12417	3.84E-10
12418	1.51E-10
12418	2.97E-10
12419	4.32E-10
12419	1.93E-10
12420	9.28E-11
12420	2.62E-11
12421	7.55E-10
12421	3.34E-10
12422	2.19E-10
12422	4.25E-10
12423	1.46E-10
12423	1.03E-10
12424	7.91E-10
12424	6.29E-10
12425	7.05E-10
12425	6.07E-10
12426	4.38E-10
12426	7.04E-10
12427	3.77E-10
12427	9.23E-10
12428	7.62E-10
12428	6.25E-10
12429	7.04E-10
12429	3.55E-10
12430	1.41E-10
12430	6.27E-10
12431	6.52E-10
12431	5.07E-10
12432	2.65E-10
12432	6.91E-10
12433	5.82E-10
12433	3.72E-10
12434	2.66E-10
12434	1.18E-09
12435	5.91E-10
12435	1.21E-09
12436	1.21E-09
12436	1.24E-09
12437	1.53E-09
12438	1.18E-09
12438	4.38E-10
12439	6.04E-10
12439	1.38E-09
12440	1.38E-09
12440	6.26E-10
12441	3.25E-10
12441	6.06E-10
12442	6.02E-10
12442	1.26E-09
12443	1.05E-09
12443	6.31E-10
12444	1.04E-10
12444	4.00E-10
12445	2.81E-10
12445	5.79E-10
12446	2.95E-10
12446	6.18E-10
12447	1.36E-09
12447	4.51E-10
12448	4.50E-10
12448	1.28E-09
12449	6.33E-10
12449	1.76E-10
12450	3.98E-10
12450	7.58E-10
12451	5.73E-10
12451	1.74E-10
12452	5.83E-10
12452	1.09E-10
12453	2.33E-10
12453	5.17E-10
12454	4.75E-10
12454	4.67E-10
12455	3.89E-10
12455	4.16E-10
12456	6.08E-10
12456	6.64E-10
12457	6.69E-10
12457	2.61E-10
12458	5.06E-10
12458	6.15E-10
12459	1.17E-10
12460	9.26E-10
12460	2.13E-10
12461	8.26E-10
12461	1.05E-09
12462	2.35E-10
12462	5.63E-10
12463	7.75E-10
12463	1.93E-10
12464	9.53E-10
12464	2.86E-10
12465	2.74E-10
12465	1.56E-10
12466	1.66E-10
12466	2.85E-10
12467	4.91E-10
12467	7.64E-10
12468	6.94E-10
12468	3.38E-10
12469	3.52E-10
12469	3.60E-10
12470	6.14E-10
12470	1.76E-10
12471	2.72E-10
12471	3.92E-10
12472	1.37E-10
12472	4.97E-10
12473	6.96E-10
12473	6.26E-10
12474	1.33E-09
12474	1.98E-09
12475	2.83E-10
12475	4.34E-10
12476	1.30E-09
12476	6.44E-10
12477	1.11E-09
12477	2.92E-10
12478	6.52E-10
12478	1.87E-10
12479	2.61E-10
12479	7.52E-10
12480	7.17E-10
12481	4.13E-10
12481	7.19E-10
12482	5.44E-10
12482	4.35E-10
12483	8.79E-10
12483	8.06E-10
12484	8.02E-10
12484	3.97E-10
12485	1.32E-09
12485	2.08E-09
12486	1.68E-09
12486	6.47E-11
12487	6.63E-10
12487	5.24E-10
12488	3.97E-10
12488	3.12E-10
12489	1.23E-09
12489	6.99E-10
12490	8.97E-10
12490	6.54E-10
12491	4.39E-10
12491	1.28E-09
12492	1.30E-09
12492	7.31E-10
12493	8.88E-10
12493	1.44E-09
12494	5.54E-10
12494	1.03E-10
12495	5.97E-10
12495	1.05E-09
12496	1.08E-09
12496	9.62E-10
12497	3.20E-09
12497	1.12E-09
12498	2.67E-09
12498	2.68E-09
12499	1.20E-09
12499	8.49E-09
12500	4.96E-08
12500	1.47E-09
12501	2.42E-09
12502	1.54E-09
12502	1.37E-09
12503	7.31E-10
12503	1.45E-09
12504	1.25E-09
12504	8.08E-10
12505	1.19E-09
12505	8.55E-10
12506	8.61E-10
12506	5.94E-10
12507	2.76E-10
12507	4.16E-10
12508	3.45E-10
12508	1.41E-10
12509	1.55E-10
12509	1.45E-10
12510	4.41E-10
12510	1.38E-10
12511	2.50E-10
12511	1.65E-10
12512	1.88E-10
12512	3.47E-10
12513	2.82E-10
12513	7.61E-11
12514	1.09E-10
12514	2.10E-10
12515	9.26E-10
12515	6.05E-10
12516	4.01E-10
12516	2.13E-10
12517	1.98E-10
12517	9.45E-11
12518	2.60E-10
12518	2.97E-10
12519	3.69E-10
12519	2.99E-10
12520	2.11E-10
12520	4.49E-10
12521	1.30E-10
12521	2.02E-10
12522	1.56E-10
12522	2.64E-10
12523	2.84E-10
12524	4.94E-11
12524	6.33E-10
12525	2.31E-10
12525	3.76E-10
12526	9.23E-10
12526	5.28E-10
12527	2.22E-10
12527	2.78E-10
12528	4.58E-10
12528	1.15E-09
12529	5.74E-10
12529	1.09E-10
12530	1.16E-10
12530	4.82E-10
12531	6.57E-10
12531	6.73E-10
12532	4.92E-10
12532	1.31E-09
12533	3.90E-10
12533	1.73E-10
12534	6.05E-10
12534	4.22E-10
12535	3.90E-10
12535	6.81E-10
12536	5.02E-10
12536	4.93E-10
12537	4.91E-10
12537	9.15E-10
12538	5.10E-11
12538	2.73E-10
12539	7.07E-10
12539	1.91E-10
12540	4.76E-10
12540	6.43E-10
12541	5.30E-10
12541	2.81E-10
12542	1.23E-09
12542	1.01E-09
12543	6.32E-10
12543	6.81E-10
12544	1.31E-10
12545	1.29E-09
12545	4.01E-10
12546	9.11E-10
12546	6.00E-10
12547	4.60E-10
12547	6.65E-10
12548	1.19E-10
12548	2.94E-10
12549	5.07E-10
12549	7.77E-10
12550	8.43E-10
12550	5.85E-10
12551	3.43E-10
12551	3.87E-10
12552	9.63E-10
12552	5.15E-10
12553	4.33E-10
12553	7.64E-10
12554	6.17E-10
12554	1.75E-10
12555	3.58E-10
12555	4.42E-10
12556	1.19E-09
12556	5.79E-10
12557	1.77E-10
12557	8.24E-10
12558	3.96E-10
12558	7.25E-10
12559	1.24E-09
12559	1.05E-09
12560	3.37E-10
12560	6.11E-10
12561	4.57E-10
12561	7.30E-10
12562	2.27E-10
12562	6.27E-10
12563	3.96E-10
12563	6.33E-10
12564	2.89E-10
12564	3.97E-10
12565	5.97E-10
12566	4.04E-10
12566	5.24E-10
12567	3.96E-10
12567	6.03E-10
12568	6.20E-10
12568	2.79E-10
12569	4.47E-10
12569	2.17E-10
12570	3.36E-10
12570	4.01E-10
12571	7.01E-10
12571	2.45E-10
12572	1.34E-10
12572	2.05E-10
12573	2.85E-10
12573	2.09E-10
12574	7.62E-10
12574	1.53E-10
12575	1.13E-10
12575	6.14E-10
12576	4.74E-10
12576	1.01E-10
12577	2.01E-10
12577	1.69E-10
12578	2.36E-10
12578	1.43E-10
12579	4.89E-10
12579	3.53E-10
12580	3.02E-10
12580	6.24E-11
12581	8.71E-11
12581	4.40E-10
12582	5.82E-10
12582	1.48E-10
12583	2.95E-10
12583	1.41E-10
12584	2.49E-10
12584	2.78E-10
12585	1.17E-10
12585	9.88E-11
12586	4.60E-11
12586	2.86E-10
12587	7.30E-11
12588	3.06E-10
12588	4.89E-12
12589	3.77E-10
12589	1.21E-10
12590	1.01E-10
12590	1.37E-10
12591	1.41E-10
12591	1.81E-10
12592	2.94E-10
12592	5.02E-10
12593	1.71E-10
12593	6.73E-10
12594	5.72E-10
12594	3.03E-11
12595	1.90E-10
12595	9.93E-10
12596	5.18E-10
12596	5.23E-10
12597	5.37E-10
12597	1.32E-10
12598	1.34E-09
12598	7.90E-10
12599	6.19E-10
12599	1.46E-09
12600	4.31E-10
12600	5.80E-10
12601	4.92E-10
12601	5.63E-10
12602	7.68E-11
12602	4.89E-10
12603	2.64E-10
12603	1.12E-10
12604	6.38E-10
12604	1.53E-10
12605	4.55E-10
12605	2.11E-10
12606	3.69E-10
12606	5.95E-10
12607	1.25E-10
12607	8.71E-10
12608	1.12E-09
12609	5.26E-10
12609	1.43E-09
12610	2.94E-10
12610	1.69E-10
12611	3.32E-10
12611	1.98E-10
12612	1.17E-09
12612	1.03E-09
12613	3.99E-10
12613	3.20E-10
12614	5.62E-10
12614	3.55E-10
12615	3.52E-10
12615	3.10E-10
12616	6.01E-10
12616	3.76E-11
12617	3.22E-10
12617	3.85E-10
12618	2.56E-10
12618	2.45E-10
12619	1.99E-10
12619	1.03E-09
12620	1.77E-10
12620	4.95E-10
12621	3.70E-10
12621	4.14E-10
12622	7.34E-11
12622	6.84E-10
12623	4.25E-10
12623	4.13E-10
12624	5.23E-10
12624	4.96E-10
12625	5.79E-10
12625	5.00E-10
12626	1.37E-09
12626	5.68E-11
12627	1.57E-10
12627	5.28E-10
12628	8.38E-10
12628	6.44E-10
12629	3.57E-10
12630	2.35E-10
12630	2.40E-10
12631	3.05E-10
12631	2.58E-10
12632	3.08E-10
12632	4.79E-10
12633	2.36E-10
12633	2.27E-10
12634	5.45E-10
12634	1.57E-10
12635	2.81E-10
12635	1.37E-10
12636	3.02E-10
12636	1.46E-10
12637	5.49E-10
12637	3.08E-10
12638	7.84E-10
12638	7.58E-10
12639	4.18E-10
12639	1.43E-10
12640	4.90E-10
12640	1.24E-10
12641	1.23E-10
12641	1.93E-10
12642	7.62E-11
12642	3.55E-10
12643	2.62E-10
12643	2.84E-10
12644	6.25E-10
12644	4.32E-10
12645	3.82E-10
12645	8.78E-10
12646	3.77E-10
12646	5.95E-10
12647	4.65E-10
12647	4.01E-10
12648	5.73E-10
12648	5.04E-10
12649	5.12E-10
12649	1.88E-10
12650	5.82E-10
12650	7.90E-11
12651	1.17E-09
12652	6.76E-10
12652	8.31E-10
12653	5.43E-10
12653	1.10E-10
12654	6.57E-10
12654	3.91E-10
12655	1.05E-09
12655	3.64E-10
12656	8.20E-10
12656	7.08E-10
12657	4.99E-10
12657	6.60E-10
12658	1.22E-10
12658	1.15E-09
12659	3.69E-10
12659	2.01E-10
12660	8.15E-10
12660	9.71E-10
12661	6.42E-10
12661	6.82E-10
12662	3.32E-10
12662	1.42E-09
12663	1.06E-09
12663	6.32E-10
12664	2.45E-10
12664	7.54E-10
12665	5.00E-10
12665	1.08E-09
12666	3.95E-10
12666	6.49E-10
12667	4.02E-10
12667	5.01E-10
12668	4.43E-10
12668	1.80E-10
12669	5.84E-10
12669	8.38E-10
12670	6.68E-10
12670	6.66E-10
12671	3.67E-10
12671	4.73E-10
12672	8.42E-10
12673	4.54E-10
12673	6.41E-10
12674	9.75E-10
12674	1.47E-09
12675	8.67E-10
12675	1.38E-10
12676	6.69E-10
12676	7.51E-10
12677	4.99E-10
12677	7.58E-11
12678	1.60E-10
12678	2.86E-10
12679	2.53E-10
12679	3.11E-10
12680	4.59E-10
12680	3.24E-10
12681	1.78E-10
12681	4.11E-10
12682	2.69E-10
12682	2.98E-10
12683	3.35E-10
12683	3.41E-10
12684	2.40E-10
12684	5.56E-11
12685	5.88E-11
12685	3.78E-10
12686	3.91E-11
12686	2.83E-10
12687	7.58E-11
12687	6.63E-11
12688	6.29E-11
12688	2.90E-10
12689	1.95E-10
12689	2.85E-10
12690	1.74E-10
12690	2.06E-10
12691	3.73E-10
12691	6.95E-11
12692	4.15E-10
12692	6.44E-11
12693	4.61E-10
12694	3.74E-10
12694	2.67E-10
12695	3.80E-10
12695	4.88E-10
12696	6.09E-10
12696	3.76E-10
12697	1.74E-10
12697	7.57E-10
12698	1.14E-09
12698	6.10E-10
12699	1.40E-09
12699	4.50E-10
12700	1.77E-10
12700	5.02E-10
12701	4.49E-11
12701	3.43E-10
12702	3.95E-10
12702	4.64E-10
12703	3.27E-10
12703	8.62E-10
12704	1.01E-09
12704	6.75E-10
12705	3.73E-10
12705	3.87E-10
12706	1.38E-09
12706	2.37E-10
12707	1.96E-10
12707	6.60E-10
12708	2.77E-10
12708	8.17E-10
12709	3.97E-10
12709	1.32E-10
12710	3.31E-10
12710	3.69E-10
12711	8.14E-10
12711	7.61E-10
12712	2.69E-10
12712	2.93E-10
12713	2.32E-10
12713	1.51E-10
12714	3.02E-10
12714	3.63E-10
12715	1.42E-09
12716	1.55E-10
12716	4.60E-10
12717	5.45E-10
12717	6.25E-10
12718	3.82E-10
12718	4.25E-10
12719	1.18E-09
12719	2.51E-10
12720	3.85E-10
12720	5.54E-10
12721	4.92E-10
12721	7.42E-10
12722	6.84E-10
12722	6.30E-10
12723	2.38E-10
12723	1.89E-10
12724	3.52E-10
12724	4.24E-10
12725	3.69E-10
12725	2.75E-10
12726	9.30E-11
12726	1.17E-09
12727	2.70E-10
12727	4.76E-10
12728	2.73E-10
12728	5.79E-10
12729	5.88E-10
12729	3.08E-10
12730	2.85E-10
12730	2.69E-10
12731	2.92E-11
12731	3.84E-10
12732	4.92E-10
12732	6.63E-10
12733	3.34E-10
12733	7.67E-10
12734	3.76E-10
12734	3.28E-10
12735	5.96E-10
12735	3.89E-10
12736	4.40E-10
12737	4.04E-10
12737	3.48E-11
12738	4.83E-10
12738	2.16E-10
12739	4.41E-10
12739	5.42E-10
12740	3.68E-10
12740	3.13E-10
12741	2.99E-10
12741	2.82E-10
12742	3.22E-10
12742	1.30E-10
12743	1.53E-10
12743	3.01E-10
12744	4.78E-10
12744	8.17E-10
12745	4.23E-11
12745	3.88E-10
12746	2.90E-10
12746	4.61E-10
12747	1.07E-09
12747	1.63E-10
12748	7.03E-10
12748	9.88E-10
12749	3.43E-10
12749	6.15E-10
12750	5.19E-10
12750	6.82E-10
12751	6.54E-10
12751	7.14E-10
12752	4.02E-10
12752	5.66E-10
12753	4.60E-10
12753	4.19E-11
12754	2.05E-10
12754	6.01E-10
12755	7.41E-11
12755	2.33E-10
12756	3.82E-10
12756	4.86E-10
12757	2.41E-10
12758	1.51E-10
12758	2.91E-10
12759	8.19E-10
12759	3.12E-10
12760	2.01E-10
12760	4.31E-10
12761	7.71E-10
12761	7.16E-10
12762	5.49E-10
12762	1.07E-10
12763	8.42E-10
12763	5.14E-10
12764	7.39E-10
12764	1.96E-10
12765	1.01E-09
12765	2.81E-10
12766	6.81E-10
12766	2.97E-10
12767	3.29E-10
12767	2.89E-10
12768	7.56E-10
12768	7.69E-10
12769	9.90E-11
12769	3.72E-10
12770	1.77E-10
12770	3.59E-10
12771	8.88E-10
12771	3.84E-10
12772	4.77E-10
12772	8.83E-10
12773	6.04E-10
12773	3.68E-10
12774	2.10E-10
12774	4.16E-10
12775	3.68E-10
12775	3.49E-10
12776	5.42E-10
12776	3.20E-10
12777	4.10E-10
12777	2.53E-10
12778	5.97E-10
12778	2.25E-10
12779	3.39E-10
12780	1.74E-10
12780	1.78E-10
12781	4.89E-10
12781	3.33E-10
12782	5.18E-10
12782	6.83E-11
12783	1.45E-10
12783	1.50E-10
12784	2.52E-10
12784	2.99E-10
12785	3.28E-10
12785	2.95E-10
12786	1.88E-10
12786	3.28E-10
12787	2.05E-10
12787	5.50E-10
12788	4.01E-10
12788	1.95E-10
12789	2.21E-10
12789	6.75E-10
12790	3.23E-10
12790	4.24E-10
12791	5.90E-10
12791	3.49E-10
12792	2.13E-10
12792	6.61E-10
12793	7.00E-10
12793	2.59E-10
12794	4.28E-10
12794	2.32E-10
12795	3.20E-10
12795	1.19E-10
12796	7.64E-10
12796	3.24E-10
12797	5.77E-10
12797	3.05E-10
12798	4.62E-10
12798	3.07E-10
12799	5.23E-10
12799	9.14E-10
12800	3.45E-10
12801	3.08E-10
12801	2.75E-10
12802	5.08E-10
12802	7.57E-10
12803	4.70E-10
12803	3.06E-10
12804	1.92E-10
12804	2.20E-10
12805	2.61E-10
12805	8.00E-10
12806	2.88E-10
12806	1.61E-10
12807	2.47E-10
12807	1.14E-09
12808	3.08E-10
12808	6.63E-10
12809	3.71E-10
12809	6.59E-10
12810	1.43E-09
12810	4.20E-10
12811	2.42E-10
12811	7.97E-10
12812	6.86E-10
12812	4.99E-10
12813	5.71E-10
12813	6.08E-10
12814	1.89E-10
12814	3.07E-10
12815	2.98E-10
12815	1.14E-09
12816	4.19E-10
12816	2.98E-10
12817	5.37E-10
12817	1.63E-10
12818	1.19E-09
12818	7.72E-11
12819	2.43E-10
12819	5.26E-10
12820	5.14E-10
12820	2.35E-10
12821	6.49E-10
12822	8.99E-10
12822	2.20E-10
12823	6.45E-10
12823	5.16E-10
12824	5.64E-10
12824	4.56E-10
12825	2.00E-10
12825	2.95E-10
12826	2.81E-10
12826	2.75E-10
12827	3.37E-10
12827	4.65E-10
12828	2.89E-10
12828	4.34E-10
12829	3.71E-10
12829	2.01E-10
12830	8.94E-10
12830	2.26E-10
12831	9.76E-10
12831	3.60E-10
12832	2.49E-10
12832	6.15E-10
12833	2.84E-10
12833	8.67E-10
12834	4.02E-10
12834	8.55E-10
12835	3.82E-10
12835	4.60E-10
12836	6.29E-10
12836	5.65E-10
12837	6.60E-10
12837	3.88E-10
12838	5.61E-11
12838	2.06E-10
12839	2.08E-10
12839	1.53E-10
12840	2.11E-10
12840	4.16E-10
12841	2.81E-10
12841	1.66E-10
12842	1.62E-10
12842	1.54E-10
12843	4.22E-10
12844	7.09E-11
12844	3.82E-10
12845	1.82E-10
12845	4.94E-10
12846	1.91E-10
12846	1.43E-10
12847	6.78E-10
12847	2.87E-10
12848	2.33E-10
12848	5.59E-11
12849	2.25E-10
12849	2.35E-10
12850	6.53E-10
12850	6.66E-10
12851	1.82E-10
12851	3.06E-10
12852	6.10E-10
12852	2.17E-10
12853	1.20E-10
12853	1.43E-10
12854	2.67E-10
12854	2.03E-10
12855	5.94E-10
12855	4.22E-10
12856	4.38E-10
12856	1.78E-10
12857	5.60E-10
12857	6.65E-10
12858	3.83E-10
12858	4.13E-10
12859	3.89E-10
12859	6.26E-10
12860	2.27E-10
12860	9.07E-11
12861	4.59E-10
12861	2.82E-10
12862	4.29E-10
12862	6.28E-11
12863	7.68E-10
12863	1.22E-10
12864	6.81E-10
12865	6.25E-10
12865	4.73E-10
12866	2.66E-10
12866	4.91E-10
12867	3.08E-10
12867	2.55E-10
12868	2.73E-10
12868	3.94E-10
12869	6.37E-10
12869	6.47E-10
12870	3.72E-10
12870	2.57E-10
12871	1.71E-10
12871	1.65E-10
12872	1.67E-10
12872	2.95E-10
12873	4.11E-10
12873	1.72E-10
12874	3.40E-10
12874	1.35E-10
12875	4.99E-10
12875	2.31E-10
12876	1.98E-10
12876	5.74E-10
12877	3.09E-10
12877	2.09E-10
12878	3.57E-10
12878	3.87E-10
12879	6.41E-10
12879	7.11E-10
12880	4.19E-10
12880	2.75E-10
12881	3.30E-10
12881	3.56E-10
12882	4.08E-10
12882	6.05E-10
12883	7.20E-10
12883	4.79E-10
12884	1.54E-10
12884	1.55E-10
12885	3.16E-10
12886	7.86E-11
12886	5.78E-10
12887	1.85E-10
12887	1.21E-10
12888	5.21E-10
12888	1.52E-10
12889	1.28E-10
12889	3.65E-10
12890	7.92E-11
12890	3.09E-10
12891	5.47E-10
12891	1.50E-10
12892	3.77E-10
12892	9.19E-10
12893	6.21E-10
12893	2.23E-10
12894	2.80E-10
12894	2.00E-10
12895	6.73E-10
12895	4.25E-10
12896	2.42E-10
12896	2.84E-10
12897	2.38E-10
12897	5.40E-10
12898	2.27E-10
12898	2.74E-10
12899	9.96E-11
12899	3.13E-10
12900	6.20E-10
12900	3.39E-10
12901	4.49E-10
12901	4.53E-10
12902	3.80E-10
12902	1.03E-10
12903	2.39E-10
12903	2.08E-10
12904	6.56E-10
12904	8.38E-10
12905	2.41E-10
12905	5.36E-10
12906	5.32E-10
12906	6.55E-10
12907	4.38E-10
12908	8.91E-10
12908	4.31E-10
12909	4.63E-10
12909	9.41E-10
12910	7.89E-10
12910	5.96E-10
12911	7.79E-10
12911	5.38E-10
12912	4.09E-10
12912	4.98E-10
12913	2.10E-10
12913	2.08E-10
12914	9.53E-10
12914	4.58E-10
12915	1.11E-10
12915	9.65E-11
12916	2.36E-10
12916	3.05E-10
12917	7.42E-10
12917	6.59E-10
12918	6.27E-10
12918	3.94E-10
12919	4.05E-10
12919	1.03E-10
12920	2.62E-10
12920	3.67E-10
12921	1.71E-10
12921	2.62E-10
12922	9.00E-10
12922	1.45E-10
12923	2.71E-10
12923	4.15E-10
12924	5.44E-10
12924	8.03E-10
12925	7.43E-10
12925	3.90E-10
12926	4.69E-10
12926	1.40E-10
12927	2.25E-10
12927	3.77E-10
12928	2.52E-10
12929	7.39E-10
12929	6.97E-10
12930	5.35E-10
12930	1.37E-10
12931	6.01E-10
12931	5.27E-10
12932	7.54E-10
12932	4.40E-10
12933	4.19E-10
12933	5.34E-10
12934	5.03E-10
12934	5.93E-10
12935	4.37E-10
12935	5.92E-10
12936	3.35E-10
12936	1.51E-10
12937	1.83E-10
12937	7.21E-10
12938	1.58E-10
12938	6.22E-10
12939	3.98E-10
12939	3.44E-10
12940	8.86E-10
12940	4.52E-10
12941	2.98E-10
12941	3.66E-10
12942	2.34E-10
12942	2.81E-10
12943	8.82E-11
12943	9.67E-10
12944	2.31E-11
12944	2.09E-10
12945	5.22E-10
12945	7.36E-11
12946	2.32E-10
12946	1.65E-10
12947	2.79E-10
12947	4.13E-10
12948	2.65E-10
12948	3.28E-10
12949	8.90E-11
12950	4.30E-10
12950	7.14E-10
12951	3.28E-10
12951	7.51E-11
12952	3.46E-10
12952	1.01E-10
12953	3.97E-10
12953	1.41E-10
12954	4.45E-10
12954	4.64E-10
12955	3.86E-10
12955	5.00E-10
12956	2.43E-10
12956	6.70E-10
12957	4.01E-10
12957	2.55E-10
12958	4.58E-11
12958	1.22E-10
12959	1.60E-10
12959	4.04E-10
12960	2.14E-10
12960	3.17E-10
12961	3.63E-10
12961	6.67E-10
12962	2.15E-10
12962	3.83E-10
12963	3.52E-11
12963	3.69E-10
12964	4.52E-10
12964	8.48E-10
12965	2.69E-10
12965	2.74E-10
12966	7.21E-10
12966	7.77E-10
12967	3.69E-10
12967	5.12E-10
12968	1.04E-09
12968	8.25E-10
12969	5.76E-10
12969	5.73E-10
12970	5.29E-10
12970	8.09E-10
12971	9.23E-10
12972	8.04E-10
12972	2.11E-10
12973	6.22E-10
12973	9.76E-10
12974	8.79E-11
12974	1.09E-09
12975	5.80E-10
12975	6.17E-10
12976	8.39E-10
12976	2.44E-10
12977	4.53E-10
12977	7.90E-10
12978	5.31E-10
12978	2.35E-10
12979	5.34E-10
12979	4.86E-10
12980	3.96E-10
12980	5.78E-10
12981	1.29E-09
12981	7.68E-10
12982	1.38E-09
12982	4.36E-10
12983	6.28E-10
12983	4.14E-10
12984	1.51E-09
12984	1.44E-09
12985	5.80E-10
12985	1.82E-09
12986	6.04E-10
12986	4.02E-10
12987	2.33E-10
12987	1.06E-09
12988	4.05E-10
12988	3.95E-10
12989	7.37E-10
12989	8.85E-10
12990	4.52E-10
12990	1.02E-09
12991	9.17E-10
12991	1.74E-10
12992	7.09E-10
12993	5.38E-10
12993	1.13E-09
12994	4.10E-10
12994	3.71E-10
12995	4.65E-10
12995	2.85E-10
12996	8.02E-11
12996	2.78E-10
12997	6.52E-10
12997	7.22E-10
12998	4.74E-10
12998	5.22E-10
12999	2.35E-09
12999	7.39E-09
13000	2.49E-08
13000	3.81E-08
13001	2.19E-09
13001	3.83E-09
13002	8.81E-10
13002	5.15E-10
13003	2.65E-10
13003	9.87E-10
13004	5.43E-10
13004	1.01E-09
13005	1.03E-09
13005	5.28E-10
13006	6.47E-10
13006	2.70E-10
13007	5.16E-10
13007	5.45E-10
13008	4.46E-10
13008	3.21E-10
13009	5.20E-10
13009	4.59E-10
13010	3.70E-10
13010	3.35E-10
13011	3.37E-10
13011	3.24E-10
13012	3.54E-10
13012	2.38E-10
13013	8.33E-11
13014	2.18E-10
13014	2.19E-10
13015	6.91E-11
13015	2.77E-10
13016	1.02E-10
13016	4.64E-10
13017	3.92E-10
13017	2.32E-10
13018	3.02E-10
13018	4.05E-10
13019	5.29E-10
13019	2.05E-10
13020	2.59E-10
13020	1.79E-10
13021	1.93E-10
13021	1.93E-10
13022	1.76E-10
13022	1.86E-10
13023	4.15E-10
13023	1.40E-10
13024	1.50E-10
13024	2.98E-10
13025	3.00E-10
13025	4.07E-10
13026	3.92E-10
13026	1.03E-10
13027	1.88E-10
13027	2.20E-10
13028	2.36E-10
13028	1.23E-10
13029	6.84E-10
13029	4.43E-10
13030	6.14E-10
13030	6.59E-10
13031	2.38E-10
13031	5.57E-10
13032	4.45E-11
13032	3.52E-10
13033	7.22E-10
13033	3.81E-10
13034	4.19E-10
13034	7.06E-10
13035	3.44E-10
13036	3.85E-10
13036	6.72E-10
13037	5.78E-10
13037	2.06E-10
13038	7.07E-10
13038	9.51E-11
13039	7.35E-10
13039	3.31E-10
13040	3.47E-10
13040	2.36E-10
13041	5.52E-10
13041	7.22E-10
13042	7.33E-10
13042	4.12E-10
13043	2.38E-10
13043	9.89E-10
13044	3.81E-10
13044	5.63E-10
13045	8.70E-10
13045	4.19E-10
13046	5.47E-10
13046	5.80E-10
13047	5.27E-10
13047	7.00E-10
13048	2.91E-10
13048	2.43E-10
13049	3.20E-10
13049	1.01E-10
13050	2.11E-10
13050	2.35E-10
13051	2.99E-10
13051	6.23E-10
13052	2.06E-10
13052	5.40E-10
13053	4.27E-10
13053	1.99E-10
13054	1.32E-10
13054	3.70E-10
13055	3.20E-10
13055	1.29E-10
13056	1.24E-10
13057	3.09E-10
13057	1.59E-11
13058	3.66E-10
13058	1.44E-10
13059	5.14E-10
13059	5.16E-10
13060	3.39E-10
13060	7.78E-11
13061	5.84E-10
13061	1.36E-10
13062	3.43E-10
13062	5.69E-10
13063	2.25E-10
13063	1.27E-10
13064	1.41E-10
13064	3.31E-10
13065	1.47E-10
13065	2.07E-10
13066	3.21E-10
13066	1.95E-10
13067	4.29E-10
13067	5.56E-10
13068	6.65E-11
13068	2.65E-10
13069	5.24E-10
13069	2.17E-10
13070	2.55E-10
13070	4.67E-10
13071	4.04E-10
13071	2.02E-10
13072	2.88E-10
13072	5.59E-10
13073	3.04E-10
13073	6.64E-10
13074	4.38E-10
13074	2.98E-10
13075	2.67E-10
13075	4.28E-10
13076	4.60E-10
13076	8.39E-11
13077	5.37E-10
13078	1.87E-10
13078	5.49E-10
13079	5.09E-10
13079	3.90E-10
13080	6.27E-10
13080	8.27E-10
13081	9.33E-10
13081	1.01E-09
13082	6.53E-10
13082	3.74E-10
13083	8.40E-10
13083	3.89E-10
13084	2.33E-10
13084	1.35E-10
13085	4.00E-10
13085	2.13E-10
13086	1.13E-09
13086	4.79E-10
13087	5.70E-10
13087	9.15E-10
13088	6.77E-10
13088	7.49E-10
13089	4.78E-10
13089	2.54E-10
13090	7.89E-10
13090	4.74E-10
13091	3.47E-10
13091	9.32E-10
13092	2.43E-10
13092	8.26E-10
13093	1.27E-10
13093	2.67E-10
13094	4.41E-10
13094	5.15E-10
13095	1.33E-10
13095	3.01E-10
13096	2.20E-10
13096	2.68E-10
13097	2.77E-10
13097	2.34E-10
13098	4.62E-10
13098	3.23E-10
13099	5.67E-11
13100	3.31E-10
13100	3.54E-10
13101	4.02E-10
13101	1.58E-10
13102	4.14E-10
13102	4.91E-10
13103	1.78E-10
13103	4.41E-10
13104	2.02E-10
13104	1.25E-10
13105	3.87E-10
13105	1.55E-10
13106	2.57E-10
13106	2.22E-10
13107	3.07E-10
13107	6.13E-10
13108	4.52E-10
13108	2.76E-10
13109	2.85E-10
13109	9.80E-11
13110	2.40E-10
13110	1.62E-10
13111	3.73E-10
13111	6.71E-11
13112	5.74E-10
13112	4.69E-10
13113	5.93E-10
13113	1.72E-10
13114	2.63E-10
13114	2.65E-10
13115	6.78E-10
