frequency - Sound Pressure_29	Amplitude - Sound Pressure_29	frequency - Acceleration	Amplitude - Acceleration
0.009121	0.706989	0.009121	-0.793862
0.009141	0.715063	0.009141	-0.552755
0.00916	0.699932	0.00916	0.0392523
0.00918	0.709784	0.00918	0.719457
0.009199	0.725338	0.009199	0.92004
0.009219	0.759128	0.009219	1.64057
0.009238	0.772226	0.009238	1.93836
0.009258	0.777956	0.009258	2.38398
0.009277	0.777505	0.009277	3.02425
0.009297	0.767992	0.009297	3.11339
0.009316	0.772085	0.009316	3.97527
0.009336	0.769544	0.009336	3.96838
0.009355	0.764407	0.009355	4.72118
0.009375	0.788824	0.009375	4.59508
0.009395	0.790292	0.009395	5.07199
0.009414	0.80435	0.009414	5.29455
0.009434	0.816009	0.009434	5.75534
0.009453	0.795035	0.009453	6.2987
0.009473	0.787159	0.009473	6.46372
0.009492	0.77056	0.009492	6.74802
0.009512	0.777787	0.009512	6.68442
0.009531	0.776206	0.009531	6.72867
0.009551	0.778944	0.009551	6.81448
0.00957	0.789587	0.00957	6.92328
0.00959	0.786369	0.00959	6.95665
0.009609	0.790575	0.009609	7.19657
0.009629	0.776658	0.009629	6.5254
0.009648	0.777872	0.009648	6.95553
0.009668	0.764265	0.009668	6.44972
0.009687	0.768867	0.009687	6.68631
0.009707	0.780384	0.009707	6.60874
0.009727	0.786961	0.009727	6.37124
0.009746	0.801132	0.009746	6.58224
0.009766	0.790998	0.009766	6.13853
0.009785	0.777251	0.009785	6.03705
0.009805	0.765846	0.009805	5.86002
0.009824	0.763165	0.009824	5.40894
0.009844	0.777956	0.009844	5.4735
0.009863	0.779142	0.009863	4.79522
0.009883	0.768613	0.009883	5.04127
0.009902	0.760822	0.009902	4.41494
0.009922	0.746933	0.009922	4.12334
0.009941	0.745013	0.009941	3.75657
0.009961	0.746538	0.009961	3.38883
0.00998	0.763898	0.00998	3.251
0.01	0.765846	0.01	2.63178
0.01002	0.758394	0.01002	2.65214
0.010039	0.757491	0.010039	2.11983
0.010059	0.740582	0.010059	1.78402
0.010078	0.740073	0.010078	1.66111
0.010098	0.729262	0.010098	1.11953
0.010117	0.721951	0.010117	1.14482
0.010137	0.738013	0.010137	0.372861
0.010156	0.733778	0.010156	-0.0588346
0.010176	0.733383	0.010176	-0.521854
0.010195	0.726298	0.010195	-0.954598
0.010215	0.726467	0.010215	-0.6937
0.010234	0.709643	0.010234	-1.20777
0.010254	0.701005	0.010254	-1.28943
0.010273	0.697787	0.010273	-1.64922
0.010293	0.688895	0.010293	-1.96918
0.010312	0.681075	0.010312	-1.99591
0.010332	0.670179	0.010332	-2.21087
0.010352	0.676051	0.010352	-2.22812
0.010371	0.693891	0.010371	-2.51386
0.010391	0.687229	0.010391	-2.7502
0.01041	0.680398	0.01041	-2.90019
0.01043	0.654964	0.01043	-3.12925
0.010449	0.643221	0.010449	-3.26046
0.010469	0.649967	0.010469	-3.42436
0.010488	0.656516	0.010488	-3.63101
0.010508	0.677857	0.010508	-3.7769
0.010527	0.672889	0.010527	-3.92262
0.010547	0.666199	0.010547	-4.08559
0.010566	0.67049	0.010566	-4.24667
0.010586	0.669078	0.010586	-4.30074
0.010605	0.683164	0.010605	-4.35833
0.010625	0.683588	0.010625	-4.45366
0.010645	0.686749	0.010645	-4.54441
0.010664	0.670856	0.010664	-4.6001
0.010684	0.667808	0.010684	-4.5787
0.010703	0.675232	0.010703	-4.66585
0.010723	0.672494	0.010723	-4.74381
0.010742	0.685677	0.010742	-4.61785
0.010762	0.688415	0.010762	-4.78034
0.010781	0.694738	0.010781	-4.64942
0.010801	0.697702	0.010801	-4.76316
0.01082	0.68483	0.01082	-4.7833
0.01084	0.685225	0.01084	-4.40999
0.010859	0.682797	0.010859	-4.35539
0.010879	0.690334	0.010879	-4.09976
0.010898	0.682289	0.010898	-4.10286
0.010918	0.679749	0.010918	-4.0456
0.010937	0.676502	0.010937	-3.84773
0.010957	0.67224	0.010957	-3.6281
0.010977	0.674413	0.010977	-3.24254
0.010996	0.680511	0.010996	-3.14396
0.011016	0.692762	0.011016	-2.95231
0.011035	0.704279	0.011035	-2.91438
0.011055	0.698041	0.011055	-2.73443
0.011074	0.690588	0.011074	-2.48992
0.011094	0.688669	0.011094	-2.25363
0.011113	0.696206	0.011113	-1.95796
0.011133	0.707469	0.011133	-1.78296
0.011152	0.713482	0.011152	-1.44467
0.011172	0.708372	0.011172	-1.19092
0.011191	0.687342	0.011191	-0.955958
0.011211	0.678817	0.011211	-0.479678
0.01123	0.689008	0.01123	-0.284661
0.01125	0.703743	0.01125	0.197726
0.01127	0.715994	0.01127	0.364569
0.011289	0.728189	0.011289	0.742061
0.011309	0.731661	0.011309	1.00995
0.011328	0.735049	0.011328	1.36262
0.011348	0.740553	0.011348	1.55427
0.011367	0.74953	0.011367	1.81205
0.011387	0.757716	0.011387	2.19613
0.011406	0.771605	0.011406	2.49869
0.011426	0.779368	0.011426	2.91232
0.011445	0.784562	0.011445	2.96516
0.011465	0.790321	0.011465	3.29445
0.011484	0.793002	0.011484	3.70346
0.011504	0.802402	0.011504	3.81585
0.011523	0.808867	0.011523	4.16801
0.011543	0.809686	0.011543	4.48845
0.011562	0.819961	0.011562	4.76618
0.011582	0.816093	0.011582	4.60478
0.011602	0.815444	0.011602	4.57671
0.011621	0.827695	0.011621	4.70833
0.011641	0.829079	0.011641	5.00964
0.01166	0.839185	0.01166	5.59204
0.01168	0.842544	0.01168	5.56632
0.011699	0.836842	0.011699	5.80597
0.011719	0.852537	0.011719	5.79337
0.011738	0.859058	0.011738	5.90517
0.011758	0.859763	0.011758	5.96367
0.011777	0.869672	0.011777	5.81281
0.011797	0.886355	0.011797	6.0025
0.011816	0.897985	0.011816	5.9911
0.011836	0.890166	0.011836	5.86265
0.011855	0.8673	0.011855	6.10119
0.011875	0.854315	0.011875	5.96666
0.011895	0.849968	0.011895	5.96687
0.011914	0.849883	0.011914	5.89904
0.011934	0.859538	0.011934	5.63465
0.011953	0.865691	0.011953	5.63918
0.011973	0.859848	0.011973	5.47602
0.011992	0.85759	0.011992	5.37611
0.012012	0.848274	0.012012	5.42275
0.012031	0.836164	0.012031	5.28802
0.012051	0.82459	0.012051	5.07087
0.01207	0.806326	0.01207	5.05734
0.01209	0.799043	0.01209	4.50543
0.012109	0.790349	0.012109	4.74469
0.012129	0.783659	0.012129	4.47979
0.012148	0.797829	0.012148	4.30685
0.012168	0.794414	0.012168	4.1825
0.012187	0.797406	0.012187	3.97722
0.012207	0.794809	0.012207	3.70107
0.012227	0.784251	0.012227	3.35605
0.012246	0.774456	0.012246	3.07355
0.012266	0.766439	0.012266	2.91696
0.012285	0.77646	0.012285	2.94882
0.012305	0.782304	0.012305	2.66935
0.012324	0.779735	0.012324	2.36454
0.012344	0.758535	0.012344	1.91814
0.012363	0.764322	0.012363	1.59402
0.012383	0.753567	0.012383	1.63745
0.012402	0.760765	0.012402	1.17275
0.012422	0.77152	0.012422	1.27983
0.012441	0.78874	0.012441	0.978334
0.012461	0.795345	0.012461	0.672977
0.01248	0.785239	0.01248	0.513644
0.0125	0.759467	0.0125	0.102308
0.01252	0.744731	0.01252	0.00366674
0.012539	0.752889	0.012539	-0.332896
0.012559	0.761753	0.012559	-0.466575
0.012578	0.775105	0.012578	-0.717481
0.012598	0.763052	0.012598	-0.815518
0.012617	0.749389	0.012617	-1.01441
0.012637	0.737166	0.012637	-1.10239
0.012656	0.720172	0.012656	-1.32231
0.012676	0.730984	0.012676	-1.50756
0.012695	0.740751	0.012695	-1.58605
0.012715	0.741598	0.012715	-1.78103
0.012734	0.744167	0.012734	-1.87662
0.012754	0.739424	0.012754	-1.79415
0.012773	0.728443	0.012773	-1.93164
0.012793	0.721584	0.012793	-1.94041
0.012812	0.706142	0.012812	-2.15692
0.012832	0.707018	0.012832	-2.01525
0.012852	0.700271	0.012852	-1.87499
0.012871	0.695161	0.012871	-2.08955
0.012891	0.686241	0.012891	-1.87454
0.01291	0.685931	0.01291	-1.88158
0.01293	0.694004	0.01293	-1.48723
0.012949	0.697956	0.012949	-1.4719
