frequency - Sound Pressure_29	Amplitude - Sound Pressure_29	frequency - Acceleration	Amplitude - Acceleration
0.004238	-0.135159	0.004238	0.00517962
0.004258	-0.15173	0.004258	0.00515492
0.004277	-0.165985	0.004277	0.0052142
0.004297	-0.183939	0.004297	0.00517592
0.004316	-0.198448	0.004316	0.00508206
0.004336	-0.209994	0.004336	0.00509194
0.004355	-0.226846	0.004355	0.00523149
0.004375	-0.24209	0.004375	0.00506353
0.004395	-0.252506	0.004395	0.00503883
0.004414	-0.26854	0.004414	0.00504995
0.004434	-0.281102	0.004434	0.0051117
0.004453	-0.296289	0.004453	0.00485235
0.004473	-0.309698	0.004473	0.00509935
0.004492	-0.323191	0.004492	0.0049425
0.004512	-0.335583	0.004512	0.00491286
0.004531	-0.347496	0.004531	0.00501043
0.004551	-0.359211	0.004551	0.0048647
0.00457	-0.369853	0.00457	0.00481653
0.00459	-0.378322	0.00459	0.00486099
0.004609	-0.391335	0.004609	0.00483382
0.004629	-0.401526	0.004629	0.00472391
0.004648	-0.408273	0.004648	0.00474984
0.004668	-0.419649	0.004668	0.00484988
0.004687	-0.429952	0.004687	0.00471526
0.004707	-0.434384	0.004707	0.00457447
0.004727	-0.443333	0.004727	0.00482888
0.004746	-0.447369	0.004746	0.00453742
0.004766	-0.454991	0.004766	0.00455595
0.004785	-0.460806	0.004785	0.00445591
0.004805	-0.46569	0.004805	0.00451766
0.004824	-0.470122	0.004824	0.00453125
0.004844	-0.473453	0.004844	0.00455224
0.004863	-0.477744	0.004863	0.00457324
0.004883	-0.48147	0.004883	0.00433611
0.004902	-0.485196	0.004902	0.00448555
0.004922	-0.485309	0.004922	0.00439292
0.004941	-0.487765	0.004941	0.00444726
0.004961	-0.489854	0.004961	0.00425707
0.00498	-0.487595	0.00498	0.00422126
0.005	-0.48545	0.005	0.00433858
0.00502	-0.482655	0.00502	0.00422496
0.005039	-0.479945	0.005039	0.00429412
0.005059	-0.477235	0.005059	0.00408294
0.005078	-0.473227	0.005078	0.0039829
0.005098	-0.470206	0.005098	0.00406194
0.005117	-0.4625	0.005117	0.00406318
0.005137	-0.457024	0.005137	0.00399155
0.005156	-0.450587	0.005156	0.00401748
0.005176	-0.443446	0.005176	0.00410887
0.005195	-0.43557	0.005195	0.00398784
0.005215	-0.428343	0.005215	0.00393721
0.005234	-0.420326	0.005234	0.003831
0.005254	-0.409063	0.005254	0.00381741
0.005273	-0.397122	0.005273	0.00414839
0.005293	-0.387468	0.005293	0.00426572
0.005312	-0.376402	0.005312	0.0045189
0.005332	-0.365393	0.005332	0.00489681
0.005352	-0.354864	0.005352	0.00511787
0.005371	-0.341032	0.005371	0.00482765
0.005391	-0.327058	0.005391	0.00372231
0.00541	-0.311476	0.00541	0.00289733
0.00543	-0.299084	0.00543	0.00347408
0.005449	-0.283304	0.005449	0.00573785
0.005469	-0.266677	0.005469	0.00798556
0.005488	-0.254115	0.005488	0.00955279
0.005508	-0.238674	0.005508	0.00949845
0.005527	-0.221116	0.005527	0.00840917
0.005547	-0.207086	0.005547	0.00598361
0.005566	-0.189697	0.005566	0.00171296
0.005586	-0.172449	0.005586	-0.00475355
0.005605	-0.155286	0.005605	-0.0117103
0.005625	-0.137841	0.005625	-0.0172407
0.005645	-0.122569	0.005645	-0.0200071
0.005664	-0.106535	0.005664	-0.0196206
0.005684	-0.0863235	0.005684	-0.0179311
0.005703	-0.0694992	0.005703	-0.0120759
0.005723	-0.0515175	0.005723	-0.0046214
0.005742	-0.0357941	0.005742	0.00585023
0.005762	-0.0193649	0.005762	0.0159736
0.005781	8.47E-05	0.005781	0.0256659
0.005801	0.0177277	0.005801	0.0349742
0.00582	0.0360199	0.00582	0.0423497
0.00584	0.054538	0.00584	0.0499968
0.005859	0.0710518	0.005859	0.0603005
0.005879	0.0899368	0.005879	0.0651948
0.005898	0.106733	0.005898	0.0733805
0.005918	0.126719	0.005918	0.0856799
0.005937	0.139027	0.005937	0.0967678
0.005957	0.159267	0.005957	0.106889
0.005977	0.178293	0.005977	0.115162
0.005996	0.195823	0.005996	0.12162
0.006016	0.214651	0.006016	0.120613
0.006035	0.231645	0.006035	0.122687
0.006055	0.25149	0.006055	0.114522
0.006074	0.270177	0.006074	0.099202
0.006094	0.284546	0.006094	0.0843264
0.006113	0.303544	0.006113	0.0640167
0.006133	0.316642	0.006133	0.0399204
0.006152	0.337108	0.006152	0.00383717
0.006172	0.348936	0.006172	-0.0349532
0.006191	0.367595	0.006191	-0.0789701
