Frequency - Plot 0	Amplitude - Plot 0
5588	5.29E-10
5589	1.54E-10
5590	6.03E-10
5590	4.17E-10
5591	6.30E-10
5591	4.07E-10
5592	1.63E-09
5592	7.41E-10
5593	9.00E-10
5593	1.66E-09
5594	2.49E-09
5594	2.34E-09
5595	1.08E-09
5595	3.26E-09
5596	2.98E-09
5596	3.79E-09
5597	4.23E-09
5597	2.91E-09
5598	4.05E-09
5598	3.19E-09
5599	2.40E-09
5599	3.35E-09
5600	3.18E-09
5600	7.14E-09
5601	5.75E-09
5601	6.42E-09
5602	4.46E-09
5602	9.43E-09
5603	8.16E-09
5603	5.74E-09
5604	5.91E-09
5604	8.47E-09
5605	8.94E-09
5605	8.23E-09
5606	8.54E-09
5606	1.12E-08
5607	6.35E-09
5607	1.28E-08
5608	1.23E-08
5608	8.74E-09
5609	9.83E-09
5609	1.34E-08
5610	1.03E-08
5610	7.88E-09
5611	9.51E-09
5612	1.38E-08
5612	1.15E-08
5613	1.37E-08
5613	1.40E-08
5614	1.11E-08
5614	1.36E-08
5615	1.76E-08
5615	1.28E-08
5616	1.24E-08
5616	1.49E-08
5617	1.47E-08
5617	1.10E-08
5618	1.21E-08
5618	1.48E-08
5619	1.21E-08
5619	9.79E-09
5620	1.15E-08
5620	8.81E-09
5621	9.49E-09
5621	1.23E-08
5622	1.00E-08
5622	1.10E-08
5623	5.82E-09
5623	9.22E-09
5624	5.67E-09
5624	6.79E-09
5625	6.74E-09
5625	6.64E-09
5626	7.55E-09
5626	6.16E-09
5627	4.75E-09
5627	6.31E-09
5628	3.74E-09
5628	5.04E-09
5629	2.65E-09
5629	4.42E-09
5630	5.96E-09
5630	4.35E-09
5631	2.38E-09
5631	2.10E-09
5632	3.87E-09
5633	3.19E-09
5633	2.08E-09
5634	4.63E-09
5634	3.84E-09
5635	9.52E-10
5635	3.06E-09
5636	4.94E-09
5636	4.30E-09
5637	8.99E-09
5637	7.13E-09
5638	4.49E-09
5638	2.31E-09
5639	6.09E-09
5639	4.24E-09
5640	5.30E-09
5640	1.49E-09
5641	1.46E-09
5641	5.10E-09
5642	3.93E-09
5642	2.64E-09
5643	1.57E-09
5643	9.50E-09
5644	7.55E-09
5644	3.29E-09
5645	7.06E-09
5645	3.49E-09
5646	5.82E-09
5646	7.90E-09
5647	5.48E-09
5647	4.89E-09
5648	7.83E-09
5648	6.34E-09
5649	6.31E-09
5649	5.99E-09
5650	4.73E-09
5650	4.51E-09
5651	3.17E-09
5651	5.59E-09
5652	2.85E-09
5652	7.12E-09
5653	1.17E-09
5654	6.55E-09
5654	7.77E-09
5655	3.66E-09
5655	8.14E-10
5656	5.23E-09
5656	2.42E-09
5657	3.56E-09
5657	4.57E-09
5658	4.36E-09
5658	4.44E-09
5659	5.87E-09
5659	3.71E-09
5660	3.52E-09
5660	3.84E-09
5661	2.88E-09
5661	2.82E-09
5662	1.98E-09
5662	6.93E-10
5663	1.60E-09
5663	1.89E-09
5664	7.78E-10
5664	1.09E-09
5665	1.42E-09
5665	9.24E-10
5666	3.97E-10
5666	1.40E-09
5667	9.67E-10
5667	2.26E-09
5668	2.61E-09
5668	8.95E-11
5669	3.43E-09
5669	2.22E-09
5670	1.17E-09
5670	8.22E-10
5671	4.29E-09
5671	2.98E-09
5672	2.47E-09
5672	4.20E-09
5673	7.82E-10
5673	5.20E-09
5674	3.67E-09
5674	8.70E-10
5675	4.20E-09
5676	1.99E-09
5676	1.11E-10
5677	2.59E-09
5677	3.76E-09
5678	3.36E-09
5678	2.48E-09
5679	2.29E-09
5679	3.93E-09
5680	1.19E-09
5680	2.25E-09
5681	2.34E-09
5681	2.72E-09
5682	2.56E-09
5682	3.26E-09
5683	9.70E-10
5683	1.27E-09
5684	6.84E-10
5684	2.26E-09
5685	1.28E-09
5685	9.04E-10
5686	1.84E-09
5686	1.54E-09
5687	1.56E-09
5687	1.83E-09
5688	3.60E-10
5688	7.22E-10
5689	7.65E-10
5689	8.03E-10
5690	4.42E-11
5690	2.52E-10
5691	6.48E-10
5691	3.22E-10
5692	5.17E-10
5692	4.09E-10
5693	5.38E-11
5693	2.29E-10
5694	2.04E-10
5694	5.49E-10
5695	2.90E-10
5695	3.43E-10
5696	9.44E-11
5697	5.67E-10
5697	4.69E-10
5698	9.35E-10
5698	3.46E-10
5699	2.81E-10
5699	1.55E-10
5700	1.05E-10
5700	7.48E-10
5701	1.04E-09
5701	4.88E-10
5702	5.91E-10
5702	1.73E-10
5703	7.35E-10
5703	3.94E-10
5704	5.72E-10
5704	4.04E-10
5705	1.52E-09
5705	1.11E-09
5706	2.59E-10
5706	7.73E-10
5707	6.32E-10
5707	1.15E-09
5708	8.56E-10
5708	8.67E-10
5709	5.54E-10
5709	1.36E-09
5710	1.04E-09
5710	5.54E-10
5711	1.32E-09
5711	1.52E-09
5712	1.51E-09
5712	1.03E-09
5713	1.32E-09
5713	1.20E-09
5714	1.21E-09
5714	9.73E-10
5715	2.02E-09
5715	2.19E-09
5716	1.64E-09
5716	2.08E-09
5717	2.53E-09
5718	1.12E-09
5718	2.31E-09
5719	2.19E-09
5719	2.82E-09
5720	2.33E-09
5720	2.71E-09
5721	2.96E-09
5721	3.21E-09
5722	1.15E-09
5722	2.33E-09
5723	5.45E-09
5723	2.04E-09
5724	6.45E-09
5724	2.79E-09
5725	3.08E-09
5725	4.15E-09
5726	3.43E-09
5726	3.26E-09
5727	5.78E-09
5727	8.41E-09
5728	2.80E-09
5728	4.79E-09
5729	5.48E-09
5729	5.04E-09
5730	4.60E-09
5730	3.41E-09
5731	7.69E-09
5731	4.30E-09
5732	6.09E-09
5732	1.55E-09
5733	5.91E-09
5733	3.09E-09
5734	6.79E-09
5734	4.46E-09
5735	5.41E-09
5735	2.71E-09
5736	2.86E-09
5736	4.45E-09
5737	2.89E-09
5737	4.12E-09
5738	2.28E-09
5738	2.56E-09
5739	2.33E-09
5740	2.95E-09
5740	2.41E-09
5741	2.13E-09
5741	2.20E-09
5742	1.84E-09
5742	2.03E-09
5743	3.01E-09
5743	1.48E-09
5744	2.69E-09
5744	1.30E-09
5745	3.84E-09
5745	1.26E-09
5746	3.38E-09
5746	1.81E-09
5747	1.17E-09
5747	7.99E-10
5748	3.30E-09
5748	1.38E-09
5749	3.52E-09
5749	1.79E-09
5750	2.55E-09
5750	3.14E-09
5751	1.16E-09
5751	1.86E-09
5752	2.77E-09
5752	3.70E-09
5753	3.45E-09
5753	5.29E-10
5754	2.14E-09
5754	1.08E-09
5755	3.65E-09
5755	3.05E-09
5756	2.65E-09
5756	2.16E-09
5757	2.76E-09
5757	2.23E-09
5758	1.48E-09
5758	2.50E-10
5759	6.01E-10
5759	3.14E-09
5760	4.80E-09
5761	3.67E-09
5761	2.63E-09
5762	2.49E-09
5762	2.16E-09
5763	1.39E-09
5763	3.10E-09
5764	3.64E-09
5764	2.56E-09
5765	5.40E-09
5765	1.45E-09
5766	2.67E-09
5766	7.39E-09
5767	3.23E-09
5767	2.52E-09
5768	1.68E-09
5768	4.20E-09
5769	4.51E-09
5769	3.87E-09
5770	7.10E-09
5770	5.39E-09
5771	3.97E-09
5771	5.74E-09
5772	4.52E-09
5772	5.10E-09
5773	4.57E-09
5773	4.67E-09
5774	4.81E-09
5774	2.97E-09
5775	9.52E-10
5775	5.45E-09
5776	4.17E-09
5776	5.61E-09
5777	9.97E-10
5777	2.62E-09
5778	4.20E-09
5778	1.46E-09
5779	3.43E-09
5779	2.68E-09
5780	2.39E-09
5780	2.25E-09
5781	4.07E-09
5782	4.15E-09
5782	3.15E-09
5783	5.06E-09
5783	9.42E-10
5784	1.08E-09
5784	9.78E-10
5785	1.51E-09
5785	3.10E-09
5786	3.62E-09
5786	1.34E-09
5787	2.86E-09
5787	3.11E-09
5788	3.75E-10
5788	2.48E-09
5789	9.36E-10
5789	2.48E-09
5790	9.08E-10
5790	2.14E-09
5791	2.50E-09
5791	6.45E-10
5792	2.83E-10
5792	7.68E-11
5793	5.79E-10
5793	2.92E-10
5794	7.29E-10
5794	1.35E-10
5795	5.35E-10
5795	1.30E-09
5796	5.34E-10
5796	1.19E-09
5797	9.83E-11
5797	6.31E-10
5798	6.40E-10
5798	1.79E-10
5799	5.25E-10
5799	1.12E-09
5800	8.19E-10
5800	8.89E-10
5801	1.24E-09
5801	3.88E-10
5802	1.18E-09
5802	2.16E-09
5803	1.07E-09
5804	4.38E-10
5804	9.80E-10
5805	1.10E-09
5805	4.80E-10
5806	3.01E-10
5806	1.06E-09
5807	6.13E-10
5807	9.85E-10
5808	5.32E-10
5808	1.44E-09
5809	1.70E-09
5809	1.15E-10
5810	4.29E-10
5810	2.63E-10
5811	2.15E-11
5811	1.42E-10
5812	3.42E-10
5812	6.46E-11
5813	6.61E-11
5813	2.17E-10
5814	8.35E-10
5814	5.18E-10
5815	7.10E-11
5815	6.46E-10
5816	2.25E-09
5816	4.15E-10
5817	2.65E-10
5817	1.00E-09
5818	1.26E-09
5818	6.53E-10
5819	1.10E-09
5819	1.81E-09
5820	1.76E-09
5820	5.59E-10
5821	7.30E-10
5821	1.39E-09
5822	4.63E-10
5822	3.31E-09
5823	1.98E-09
5823	6.51E-10
5824	1.08E-10
5825	4.02E-09
5825	3.57E-09
5826	1.47E-09
5826	1.14E-09
5827	3.77E-09
5827	1.37E-09
5828	3.59E-09
5828	2.55E-09
5829	7.14E-10
5829	1.51E-09
5830	3.55E-09
5830	1.82E-09
5831	2.09E-09
5831	6.24E-09
5832	7.83E-10
5832	1.06E-09
5833	2.60E-09
5833	1.83E-09
5834	8.73E-10
5834	2.29E-09
5835	1.35E-09
5835	9.32E-10
5836	2.37E-09
5836	4.54E-10
5837	3.49E-09
5837	1.38E-09
5838	1.12E-09
5838	1.18E-09
5839	1.88E-09
5839	1.28E-09
5840	1.26E-09
5840	6.39E-10
5841	1.88E-09
5841	1.86E-09
5842	5.87E-10
5842	2.52E-09
5843	2.14E-09
5843	7.64E-10
5844	2.00E-09
5844	2.84E-09
5845	1.18E-09
5846	2.04E-09
5846	1.04E-09
5847	1.64E-09
5847	1.12E-09
5848	2.16E-09
5848	2.47E-09
5849	9.76E-10
5849	1.32E-09
5850	5.88E-10
5850	1.72E-09
5851	9.96E-10
5851	8.03E-10
5852	1.80E-09
5852	1.26E-09
5853	1.01E-09
5853	2.62E-10
5854	7.20E-10
5854	9.25E-10
5855	3.36E-10
5855	4.62E-10
5856	1.37E-09
5856	1.25E-09
5857	3.18E-11
5857	2.14E-10
5858	7.14E-10
5858	8.33E-10
5859	7.80E-10
5859	1.43E-09
5860	7.53E-10
5860	1.69E-09
5861	3.38E-10
5861	6.99E-10
5862	1.61E-09
5862	8.51E-10
5863	3.62E-10
5863	7.50E-10
5864	6.57E-10
5864	8.72E-10
5865	6.82E-10
5865	1.06E-09
5866	1.42E-10
5866	5.14E-10
5867	5.72E-10
5868	6.54E-10
5868	1.45E-09
5869	1.62E-09
5869	1.17E-09
5870	1.73E-09
5870	3.04E-09
5871	1.57E-09
5871	1.59E-09
5872	2.91E-09
5872	9.12E-10
5873	3.75E-09
5873	2.35E-09
5874	2.73E-09
5874	1.36E-09
5875	2.57E-09
5875	2.88E-09
5876	1.52E-09
5876	3.34E-09
5877	2.80E-09
5877	2.03E-09
5878	4.21E-09
5878	2.13E-09
5879	1.16E-09
5879	9.20E-10
5880	4.01E-09
5880	3.41E-09
5881	1.03E-09
5881	5.38E-10
5882	2.35E-09
5882	1.50E-09
5883	3.40E-09
5883	1.25E-09
5884	3.76E-09
5884	2.83E-09
5885	1.35E-09
5885	1.34E-09
5886	9.51E-10
5886	1.55E-09
5887	2.85E-09
5887	1.53E-09
5888	3.09E-09
5889	1.00E-09
5889	2.38E-09
5890	1.13E-09
5890	1.13E-09
5891	1.07E-09
5891	3.00E-09
5892	1.63E-09
5892	1.30E-09
5893	9.92E-10
5893	1.69E-09
5894	5.24E-10
5894	1.08E-09
5895	1.85E-09
5895	1.51E-09
5896	9.74E-10
5896	3.10E-09
5897	3.24E-10
5897	2.36E-09
5898	1.32E-09
5898	3.56E-09
5899	1.01E-09
5899	1.80E-09
5900	1.76E-09
5900	9.50E-10
5901	1.48E-09
5901	1.13E-09
5902	1.11E-09
5902	2.07E-09
5903	1.25E-09
5903	1.14E-09
5904	6.09E-10
5904	4.26E-10
5905	4.39E-11
5905	5.82E-10
5906	3.01E-10
5906	2.33E-10
5907	4.52E-10
5907	3.48E-10
5908	1.09E-10
5908	4.35E-10
5909	7.06E-10
5910	1.15E-10
5910	2.71E-10
5911	5.38E-10
5911	1.55E-10
5912	2.18E-10
5912	7.50E-10
5913	1.70E-10
5913	2.37E-10
5914	5.18E-10
5914	3.88E-10
5915	1.71E-10
5915	4.99E-10
5916	4.72E-10
5916	3.27E-10
5917	1.24E-09
5917	1.69E-10
5918	1.33E-09
5918	1.30E-09
5919	1.99E-09
5919	1.29E-09
5920	1.02E-09
5920	1.28E-09
5921	6.23E-10
5921	7.79E-10
5922	5.28E-10
5922	1.53E-10
5923	1.35E-09
5923	1.02E-09
5924	1.39E-09
5924	3.78E-10
5925	1.84E-09
5925	6.06E-10
5926	1.05E-09
5926	4.38E-10
5927	1.16E-09
5927	1.98E-09
5928	8.69E-10
5928	9.38E-10
5929	9.72E-10
5929	8.28E-10
5930	1.09E-09
5930	1.45E-09
5931	1.65E-09
5932	1.52E-09
5932	2.34E-09
5933	1.18E-09
5933	1.92E-09
5934	1.50E-09
5934	2.78E-09
5935	1.26E-09
5935	7.77E-10
5936	9.67E-10
5936	1.48E-09
5937	1.67E-09
5937	1.11E-09
5938	1.02E-09
5938	1.64E-09
5939	8.22E-10
5939	1.67E-09
5940	7.50E-11
5940	1.62E-09
5941	1.40E-09
5941	1.60E-09
5942	9.27E-10
5942	1.34E-09
5943	6.83E-10
5943	9.64E-10
5944	5.32E-10
5944	8.07E-10
5945	1.37E-09
5945	1.22E-09
5946	2.31E-09
5946	8.58E-10
5947	1.72E-09
5947	1.31E-09
5948	3.05E-09
5948	1.56E-09
5949	1.61E-09
5949	4.88E-10
5950	1.67E-09
5950	7.30E-10
5951	3.22E-09
5951	1.55E-09
5952	4.11E-09
5953	3.23E-09
5953	3.71E-09
5954	2.15E-09
5954	2.49E-09
5955	3.42E-09
5955	2.25E-09
5956	3.37E-09
5956	8.43E-10
5957	2.12E-09
5957	2.59E-09
5958	4.15E-09
5958	4.20E-09
5959	3.45E-09
5959	1.32E-09
5960	2.04E-09
5960	5.80E-09
5961	4.43E-09
5961	1.12E-09
5962	2.65E-09
5962	4.18E-09
5963	3.82E-09
5963	6.56E-09
5964	5.38E-09
5964	4.78E-09
5965	1.85E-09
5965	3.03E-09
5966	4.44E-09
5966	4.06E-09
5967	5.91E-09
5967	6.64E-09
5968	2.54E-09
5968	4.65E-09
5969	2.94E-09
5969	2.26E-09
5970	1.97E-09
5970	2.46E-09
5971	1.03E-09
5971	4.37E-09
5972	3.18E-09
5972	2.94E-09
5973	4.44E-09
5974	2.98E-09
5974	3.32E-09
5975	1.27E-09
5975	4.38E-10
5976	3.37E-09
5976	3.79E-09
5977	2.78E-09
5977	1.53E-09
5978	1.17E-09
5978	3.92E-09
5979	3.28E-09
5979	1.68E-09
5980	2.89E-09
5980	2.76E-09
5981	4.37E-09
5981	2.02E-09
5982	2.31E-09
5982	5.54E-09
5983	1.88E-09
5983	1.36E-09
5984	2.39E-09
5984	1.17E-09
5985	4.27E-09
5985	4.52E-09
5986	5.83E-09
5986	3.11E-09
5987	3.09E-09
5987	3.47E-09
5988	1.67E-09
5988	6.38E-10
5989	2.21E-09
5989	1.12E-09
5990	4.22E-10
5990	4.92E-09
5991	1.30E-09
5991	9.29E-10
5992	2.25E-09
5992	2.82E-09
5993	2.44E-10
5993	4.08E-10
5994	3.83E-09
5994	6.22E-09
5995	2.28E-08
5996	2.10E-09
5996	8.41E-09
5997	1.69E-08
5997	3.24E-08
5998	3.68E-08
5998	7.28E-08
5999	1.82E-07
5999	1.23E-07
6000	1.43E-06
6000	1.96E-06
6001	3.22E-07
6001	1.77E-08
6002	2.01E-08
6002	9.81E-08
6003	3.30E-08
6003	1.33E-08
6004	3.41E-08
6004	2.52E-08
6005	2.40E-08
6005	1.02E-08
6006	5.88E-08
6006	3.37E-08
6007	9.37E-09
6007	1.09E-08
6008	1.39E-08
6008	7.86E-09
6009	4.23E-09
6009	1.90E-08
6010	1.15E-08
6010	2.69E-09
6011	1.32E-08
6011	5.50E-09
6012	8.24E-09
6012	3.88E-09
6013	4.86E-09
6013	7.68E-09
6014	2.48E-09
6014	8.65E-09
6015	1.05E-08
6015	3.57E-09
6016	1.83E-09
6017	3.42E-09
6017	5.35E-09
6018	5.22E-09
6018	2.96E-09
6019	3.36E-09
6019	4.70E-09
6020	1.50E-09
6020	1.28E-09
6021	3.88E-09
6021	3.10E-09
6022	1.24E-09
6022	8.78E-10
6023	2.03E-09
6023	5.21E-11
6024	1.41E-10
6024	8.06E-10
6025	9.95E-10
6025	3.29E-10
6026	4.64E-10
6026	1.43E-09
6027	1.07E-09
6027	1.54E-09
6028	1.27E-09
6028	2.00E-09
6029	2.46E-09
6029	1.34E-09
6030	1.46E-09
6030	3.30E-09
6031	3.61E-09
6031	2.33E-09
6032	3.87E-09
6032	2.02E-09
6033	2.22E-09
6033	2.14E-09
6034	1.91E-09
6034	2.62E-09
6035	4.53E-09
6035	7.65E-09
6036	3.00E-09
6036	4.50E-09
6037	4.94E-09
6038	4.26E-09
6038	4.73E-09
6039	2.56E-09
6039	3.91E-09
6040	2.75E-09
6040	4.49E-09
6041	3.90E-09
6041	4.41E-09
6042	2.59E-09
6042	5.76E-09
6043	1.74E-09
6043	5.13E-09
6044	1.70E-09
6044	2.26E-09
6045	1.82E-09
6045	1.70E-09
6046	1.35E-09
6046	3.84E-09
6047	1.42E-09
6047	3.85E-09
6048	1.62E-09
6048	1.48E-09
6049	1.24E-09
6049	3.17E-09
6050	3.42E-09
6050	1.20E-09
6051	1.77E-09
6051	1.91E-09
6052	1.91E-09
6052	1.32E-09
6053	4.61E-10
6053	9.99E-10
6054	1.11E-09
6054	1.51E-09
6055	1.73E-09
6055	2.37E-09
6056	1.34E-09
6056	1.64E-09
6057	2.98E-09
6057	8.65E-10
6058	2.73E-09
6058	2.22E-09
6059	1.59E-09
6060	1.96E-09
6060	1.63E-09
6061	2.08E-09
6061	2.52E-09
6062	3.17E-09
6062	1.44E-09
6063	9.86E-10
6063	2.06E-09
6064	3.17E-09
6064	3.45E-09
6065	2.32E-10
6065	2.23E-09
6066	3.96E-09
6066	1.41E-09
6067	1.94E-09
6067	1.96E-09
6068	3.82E-09
6068	2.36E-09
6069	3.25E-09
6069	3.91E-09
6070	1.99E-09
6070	2.04E-09
6071	3.81E-09
6071	2.24E-09
6072	3.24E-09
6072	3.04E-09
6073	2.32E-09
6073	4.43E-10
6074	2.60E-09
6074	2.54E-09
6075	3.87E-09
6075	3.31E-09
6076	3.95E-09
6076	2.37E-09
6077	3.53E-09
6077	2.08E-09
6078	4.31E-09
6078	3.88E-09
6079	7.53E-10
6079	3.02E-10
6080	1.72E-09
6081	3.72E-09
6081	6.69E-09
6082	2.04E-09
6082	7.16E-10
6083	2.14E-09
6083	2.53E-09
6084	1.81E-09
6084	2.26E-09
6085	1.73E-09
6085	1.86E-09
6086	1.66E-09
6086	2.85E-09
6087	4.62E-10
6087	6.02E-10
6088	1.31E-09
6088	1.17E-09
6089	1.02E-09
6089	1.56E-09
6090	1.07E-09
6090	9.94E-10
6091	1.36E-09
6091	9.57E-10
6092	1.67E-10
6092	9.68E-10
6093	2.26E-09
6093	4.31E-10
6094	6.60E-10
6094	6.79E-10
6095	5.70E-10
6095	6.70E-10
6096	6.52E-10
6096	4.70E-10
6097	1.18E-10
6097	1.64E-10
6098	2.30E-10
6098	1.04E-10
6099	3.37E-10
6099	3.72E-10
6100	1.24E-10
6100	2.52E-10
6101	8.46E-11
6102	3.89E-10
6102	5.67E-10
6103	6.87E-10
6103	1.04E-09
6104	1.10E-09
6104	3.00E-10
6105	8.20E-10
6105	7.76E-10
6106	1.09E-09
6106	1.00E-09
6107	1.69E-09
6107	2.02E-09
6108	3.50E-09
6108	2.12E-09
6109	2.85E-09
6109	3.39E-09
6110	1.97E-09
6110	3.94E-09
6111	2.91E-09
6111	2.51E-09
6112	1.34E-09
6112	2.77E-09
6113	4.27E-09
6113	3.06E-09
6114	3.18E-09
6114	1.86E-09
6115	2.45E-09
6115	4.87E-09
6116	2.81E-09
6116	2.16E-09
6117	5.43E-09
6117	1.63E-09
6118	5.04E-09
6118	3.33E-09
6119	3.38E-09
6119	2.44E-09
6120	2.23E-09
6120	2.01E-09
6121	4.00E-09
6121	4.98E-09
6122	6.04E-09
6122	2.76E-10
6123	4.65E-09
6124	2.73E-09
6124	5.38E-09
6125	1.34E-09
6125	4.04E-09
6126	2.35E-09
6126	2.48E-09
6127	8.78E-10
6127	2.23E-09
6128	1.24E-09
6128	3.89E-10
6129	1.30E-10
6129	2.77E-09
6130	2.48E-09
6130	2.73E-09
6131	6.26E-10
6131	3.30E-09
6132	3.64E-10
6132	3.94E-09
6133	1.29E-09
6133	1.94E-09
6134	2.82E-09
6134	4.10E-09
6135	1.59E-09
6135	1.87E-09
6136	2.27E-09
6136	1.57E-09
6137	1.09E-09
6137	9.48E-10
6138	1.15E-09
6138	1.32E-09
6139	2.23E-09
6139	4.65E-10
6140	2.07E-09
6140	1.07E-09
6141	2.11E-09
6141	1.76E-09
6142	6.82E-10
6142	6.95E-10
6143	2.46E-09
6143	3.04E-09
6144	1.86E-09
6145	1.06E-09
6145	2.49E-10
6146	1.45E-09
6146	2.71E-09
6147	3.01E-09
6147	1.73E-09
6148	2.09E-09
6148	1.80E-09
6149	9.44E-10
6149	4.44E-09
6150	2.29E-09
6150	1.02E-09
6151	1.38E-09
6151	2.75E-09
6152	3.29E-09
6152	2.17E-09
6153	2.67E-09
6153	5.65E-10
6154	6.06E-10
6154	2.83E-09
6155	3.04E-09
6155	3.47E-09
6156	2.35E-09
6156	1.64E-09
6157	8.89E-10
6157	2.74E-09
6158	3.11E-09
6158	2.38E-09
6159	2.45E-09
6159	7.88E-10
6160	1.75E-09
6160	2.03E-09
6161	1.32E-09
6161	2.80E-09
6162	5.04E-09
6162	2.85E-09
6163	6.86E-10
6163	9.56E-10
6164	7.10E-10
6164	7.76E-10
6165	1.04E-09
6166	1.29E-09
6166	1.15E-09
6167	1.44E-09
6167	1.11E-09
6168	6.08E-10
6168	1.59E-09
6169	3.89E-10
6169	1.68E-09
6170	3.07E-10
6170	5.43E-10
6171	2.19E-09
6171	9.97E-10
6172	1.53E-09
6172	2.23E-09
6173	9.23E-10
6173	2.77E-09
6174	8.93E-10
6174	2.01E-09
6175	2.29E-09
6175	1.92E-09
6176	2.30E-09
6176	2.37E-09
6177	1.57E-09
6177	1.39E-09
6178	9.84E-10
6178	6.06E-10
6179	2.51E-09
6179	2.42E-09
6180	1.56E-09
6180	1.83E-09
6181	1.08E-09
6181	2.11E-09
6182	8.31E-10
6182	5.04E-10
6183	1.05E-09
6183	1.56E-09
6184	2.49E-09
6184	1.53E-09
6185	1.44E-09
6185	1.06E-09
6186	1.76E-09
6186	5.58E-11
6187	1.06E-09
6188	9.68E-10
6188	8.57E-10
6189	1.53E-09
6189	1.43E-09
6190	1.68E-09
6190	1.27E-09
6191	1.94E-09
6191	1.75E-09
6192	2.23E-09
6192	2.30E-09
6193	1.92E-09
6193	1.92E-09
6194	1.42E-09
6194	1.05E-09
6195	1.62E-09
6195	1.50E-09
6196	1.16E-09
6196	1.38E-09
6197	1.46E-09
6197	6.24E-10
6198	1.46E-09
6198	1.17E-09
6199	9.97E-10
6199	1.24E-09
6200	3.93E-09
6200	1.57E-09
6201	1.01E-09
6201	1.21E-09
6202	5.30E-10
6202	6.26E-10
6203	6.08E-10
6203	1.26E-09
6204	1.37E-09
6204	7.35E-10
6205	5.29E-10
6205	6.91E-10
6206	5.78E-10
6206	6.78E-11
6207	2.83E-10
6207	1.03E-09
6208	4.52E-10
6209	4.63E-10
6209	5.16E-10
6210	9.23E-10
6210	6.22E-10
6211	8.70E-10
6211	5.46E-10
6212	5.83E-10
6212	6.25E-10
6213	1.09E-09
6213	4.92E-10
6214	4.90E-10
6214	1.19E-09
6215	1.32E-09
6215	2.28E-10
6216	6.96E-10
6216	8.03E-10
6217	1.24E-09
6217	1.39E-10
6218	5.28E-10
6218	1.55E-09
6219	6.31E-10
6219	1.23E-09
6220	3.81E-10
6220	3.60E-10
6221	6.67E-10
6221	1.75E-09
6222	5.99E-10
6222	1.04E-09
6223	1.27E-09
6223	4.43E-10
6224	4.23E-11
6224	4.16E-10
6225	6.51E-10
6225	4.67E-10
6226	7.31E-10
6226	6.84E-10
6227	4.23E-10
6227	6.25E-11
6228	5.72E-11
6228	5.26E-10
6229	9.67E-10
6230	3.36E-10
6230	6.06E-10
6231	1.90E-10
6231	8.60E-10
6232	1.29E-10
6232	8.65E-10
6233	6.91E-10
6233	1.08E-09
6234	5.90E-10
6234	1.12E-09
6235	1.69E-10
6235	5.36E-10
6236	4.14E-10
6236	8.28E-10
6237	1.10E-10
6237	3.05E-10
6238	1.03E-09
6238	1.35E-09
6239	6.73E-10
6239	6.95E-10
6240	1.39E-09
6240	7.21E-10
6241	1.33E-09
6241	7.20E-10
6242	7.39E-10
6242	1.24E-09
6243	6.24E-10
6243	5.39E-10
6244	6.30E-10
6244	1.13E-09
6245	1.68E-09
6245	6.06E-10
6246	1.49E-09
6246	5.88E-10
6247	4.40E-10
6247	6.08E-10
6248	1.00E-10
6248	1.67E-10
6249	7.25E-10
6249	1.44E-09
6250	1.25E-10
6250	2.26E-09
6251	2.06E-09
6252	5.10E-10
6252	5.93E-10
6253	3.23E-10
6253	5.97E-10
6254	1.06E-09
6254	2.67E-09
6255	8.80E-10
6255	2.52E-09
6256	5.97E-10
6256	7.40E-10
6257	8.18E-10
6257	2.04E-09
6258	1.45E-09
6258	1.17E-09
6259	1.90E-09
6259	1.34E-09
6260	1.39E-09
6260	1.37E-09
6261	2.01E-09
6261	1.48E-09
6262	3.71E-09
6262	8.27E-10
6263	2.32E-09
6263	1.90E-09
6264	4.45E-09
6264	2.38E-09
6265	2.52E-09
6265	4.09E-09
6266	2.67E-09
6266	2.35E-09
6267	2.06E-09
6267	1.61E-09
6268	3.67E-09
6268	4.15E-09
6269	3.79E-09
6269	2.15E-09
6270	3.91E-09
6270	2.22E-09
6271	2.02E-09
6271	3.46E-09
6272	3.33E-09
6273	2.28E-09
6273	2.61E-09
6274	3.32E-09
6274	5.58E-09
6275	1.81E-09
6275	3.97E-09
6276	1.01E-09
6276	2.12E-09
6277	1.86E-09
6277	4.28E-10
6278	7.11E-10
6278	8.68E-10
6279	9.11E-10
6279	4.33E-10
6280	8.07E-10
6280	1.93E-10
6281	9.37E-11
6281	8.91E-10
6282	6.12E-10
6282	3.30E-10
6283	1.72E-10
6283	8.75E-11
6284	6.63E-10
6284	5.44E-10
6285	4.47E-10
6285	1.98E-09
6286	3.93E-10
6286	1.24E-09
6287	1.75E-09
6287	4.37E-10
6288	3.01E-09
6288	2.30E-09
6289	3.85E-09
6289	1.98E-09
6290	2.34E-09
6290	8.61E-10
6291	3.04E-09
6291	1.97E-09
6292	3.48E-09
6292	3.91E-09
6293	4.68E-09
6294	6.55E-09
6294	5.03E-09
6295	4.56E-09
6295	3.86E-09
6296	1.06E-09
6296	1.24E-09
6297	2.09E-09
6297	2.61E-09
6298	4.48E-09
6298	7.67E-10
6299	3.03E-09
6299	3.96E-09
6300	4.12E-09
6300	1.14E-09
6301	1.39E-09
6301	5.58E-10
6302	1.96E-09
6302	6.70E-10
6303	2.11E-09
6303	1.55E-09
