frequency - Sound Pressure_29 (FFT - (RMS) Phase)	Amplitude - Sound Pressure_29 (FFT - (RMS) Phase)	frequency - Acceleration (FFT - (RMS) Phase)	Amplitude - Acceleration (FFT - (RMS) Phase)
5639.168063	-2.16855	5639.168063	-2.53031
5639.680063	0.00943794	5639.680063	0.224267
5640.192063	2.90383	5640.192063	-2.54423
5640.704063	3.06788	5640.704063	0.99793
5641.216063	-0.579497	5641.216063	-2.8051
5641.728063	1.59348	5641.728063	-0.578363
5642.240063	2.42159	5642.240063	1.84544
5642.752063	-1.33686	5642.752063	-2.17085
5643.264063	-1.99945	5643.264063	1.48292
5643.776063	0.502379	5643.776063	-0.44309
5644.288063	1.87873	5644.288063	-1.40565
5644.800063	-1.46766	5644.800063	2.1435
5645.312063	-2.21776	5645.312063	-1.06618
5645.824063	1.27889	5645.824063	0.476788
5646.336063	-1.26475	5646.336063	-2.95665
5646.848063	2.12856	5646.848063	0.1486
5647.360063	-2.44986	5647.360063	2.23274
5647.872063	0.631587	5647.872063	-1.51914
5648.384063	-2.55664	5648.384063	1.21687
5648.896063	0.719314	5648.896063	1.57011
5649.408063	-1.94311	5649.408063	-1.72516
5649.920063	-0.415212	5649.920063	1.53532
5650.432063	-0.835232	5650.432063	-2.55984
5650.944063	2.52305	5650.944063	-0.415418
5651.456063	0.731458	5651.456063	3.12831
5651.968063	-0.876275	5651.968063	-0.783775
5652.480063	2.05299	5652.480063	0.469414
5652.992063	-2.09813	5652.992063	2.8915
5653.504063	0.120038	5653.504063	-2.90791
5654.016063	2.45343	5654.016063	-0.582185
5654.528063	-2.05499	5654.528063	1.45419
5655.040063	0.0348373	5655.040063	2.91667
5655.552063	2.14858	5655.552063	-1.52467
5656.064063	-0.188151	5656.064063	-0.206102
5656.576063	-2.72446	5656.576063	2.29182
5657.088063	2.12847	5657.088063	0.449488
5657.600063	-0.507907	5657.600063	-2.05761
5658.112063	0.499986	5658.112063	-2.51997
5658.624063	-3.02164	5658.624063	0.534215
5659.136063	0.296835	5659.136063	-2.78449
5659.648063	2.69022	5659.648063	-1.18284
5660.160063	-2.35571	5660.160063	1.55804
5660.672063	0.048577	5660.672063	-2.30811
5661.184063	1.76877	5661.184063	-0.64911
5661.696063	-2.40415	5661.696063	1.55565
5662.208063	-0.213571	5662.208063	-2.85578
5662.720063	1.70105	5662.720063	-0.994581
5663.232063	2.97632	5663.232063	1.17463
5663.744063	-1.34866	5663.744063	2.54688
5664.256063	0.459798	5664.256063	-1.63483
5664.768063	2.43393	5664.768063	-0.115641
5665.280063	-1.905	5665.280063	1.46768
5665.792063	-0.018587	5665.792063	-2.8919
5666.304063	1.74844	5666.304063	-1.06173
5666.816063	-2.33594	5666.816063	1.12757
5667.328063	-0.15581	5667.328063	3.03326
5667.840063	2.47308	5667.840063	-0.849921
5668.352063	-1.51799	5668.352063	1.84186
5668.864063	0.0582842	5668.864063	-2.62456
5669.376063	1.50531	5669.376063	-0.853241
5669.888063	-1.91953	5669.888063	1.8765
5670.400063	-2.3557	5670.400063	-1.58192
5670.912063	1.37717	5670.912063	-0.673392
5671.424063	-1.52291	5671.424063	2.16632
5671.936063	1.16622	5671.936063	-1.58373
5672.448063	-2.06814	5672.448063	-0.230606
5672.960063	-2.59725	5672.960063	2.03572
5673.472063	0.66038	5673.472063	-2.5852
5673.984063	-0.119338	5673.984063	-1.19146
5674.496063	2.9061	5674.496063	0.739332
5675.008063	-0.839636	5675.008063	2.7346
5675.520063	-0.366439	5675.520063	-2.38919
5676.032063	2.21982	5676.032063	-0.14986
5676.544063	-2.82062	5676.544063	1.21666
5677.056063	-0.500688	5677.056063	-3.016
5677.568063	1.74093	5677.568063	-0.28119
5678.080063	2.88439	5678.080063	-0.389844
5678.592063	-0.393913	5678.592063	2.19069
5679.104063	-1.11831	5679.104063	2.93535
5679.616063	1.73609	5679.616063	-1.67249
5680.128063	-2.70572	5680.128063	-0.0147657
5680.640063	0.63361	5680.640063	2.7431
5681.152063	-2.48561	5681.152063	1.9569
5681.664063	1.05208	5681.664063	-0.870088
5682.176063	-0.631806	5682.176063	2.79117
5682.688063	-2.89378	5682.688063	0.68304
5683.200063	1.09897	5683.200063	-0.969824
5683.712063	-1.9878	5683.712063	3.02419
5684.224063	0.323156	5684.224063	2.74289
5684.736063	3.05323	5684.736063	0.282185
5685.248063	2.93254	5685.248063	-1.17617
5685.760063	-0.201926	5685.760063	2.79758
5686.272063	-0.32378	5686.272063	1.05263
5686.784063	3.10996	5686.784063	-0.502507
5687.296063	1.95415	5687.296063	-1.96272
5687.808063	-1.14213	5687.808063	2.73432
5688.320063	1.96981	5688.320063	0.841327
5688.832063	-1.14078	5688.832063	-0.713993
5689.344063	-0.274422	5689.344063	3.01258
5689.856063	3.02675	5689.856063	-2.01021
5690.368063	1.42471	5690.368063	0.888
5690.880063	-2.08636	5690.880063	0.916355
5691.392063	0.695212	5691.392063	-2.36199
5691.904063	-1.92028	5691.904063	0.489036
5692.416063	2.9162	5692.416063	-1.06123
5692.928063	-0.315696	5692.928063	2.62488
5693.440063	1.91043	5693.440063	0.00100957
5693.952063	-0.236209	5693.952063	0.190959
5694.464063	-2.59832	5694.464063	-2.46858
5694.976063	1.44993	5694.976063	2.42907
5695.488063	-2.0654	5695.488063	-0.2392
5696.000063	0.581167	5696.000063	-2.38566
5696.512063	-2.77668	5696.512063	1.63566
5697.024063	0.711762	5697.024063	-1.6381
5697.536063	1.91545	5697.536063	-1.97002
5698.048063	-1.44626	5698.048063	1.4328
5698.560063	1.58964	5698.560063	-1.48262
5699.072063	2.23109	5699.072063	-1.78387
5699.584063	-1.34742	5699.584063	1.925
5700.096063	2.58141	5700.096063	1.51298
5700.608063	0.159284	5700.608063	-0.398408
5701.120063	0.861757	5701.120063	-2.03374
5701.632063	-1.91526	5701.632063	1.68199
5702.144063	1.52733	5702.144063	-1.74723
5702.656063	-1.92204	5702.656063	0.509209
5703.168063	1.31134	5703.168063	-1.97663
5703.680063	-0.114399	5703.680063	2.0109
5704.192063	-2.98699	5704.192063	-0.0446977
5704.704063	0.135057	5704.704063	-2.1156
5705.216063	-2.92854	5705.216063	1.77493
5705.728063	-0.263968	5705.728063	0.085784
5706.240063	1.14876	5706.240063	-2.33143
5706.752063	-1.18215	5706.752063	1.43457
5707.264063	2.76014	5707.264063	2.95246
5707.776063	-0.0791215	5707.776063	-0.406996
5708.288063	0.591907	5708.288063	-3.11868
5708.800063	-1.35179	5708.800063	1.90892
5709.312063	1.94852	5709.312063	-0.611359
5709.824063	2.53918	5709.824063	-0.627593
5710.336063	-0.780486	5710.336063	2.61979
5710.848063	1.54656	5710.848063	1.45404
5711.360063	-1.88803	5711.360063	-0.862355
5711.872064	1.06898	5711.872064	-0.230403
5712.384064	-2.34921	5712.384064	2.82699
5712.896064	1.89891	5712.896064	-0.61729
5713.408064	-1.39463	5713.408064	-2.57606
5713.920064	2.00352	5713.920064	1.20617
5714.432064	-0.11299	5714.432064	-0.949493
5714.944064	-1.57541	5714.944064	-2.90097
5715.456064	2.2562	5715.456064	1.01688
5715.968064	-1.79677	5715.968064	-0.565392
5716.480064	0.267593	5716.480064	-2.40722
5716.992064	2.99632	5716.992064	2.61872
5717.504064	-2.29885	5717.504064	0.842746
5718.016064	1.06929	5718.016064	-1.69339
5718.528064	-2.7671	5718.528064	-1.59711
5719.040064	-0.166024	5719.040064	2.90622
5719.552064	-2.30505	5719.552064	1.24538
5720.064064	0.652717	5720.064064	-1.18274
5720.576064	-0.727071	5720.576064	-2.43232
5721.088064	-2.76193	5721.088064	1.35847
5721.600064	0.878485	5721.600064	-0.894652
5722.112064	-0.700451	5722.112064	-2.64703
5722.624064	-2.57193	5722.624064	1.5754
5723.136064	1.14151	5723.136064	-0.872748
5723.648064	-2.14312	5723.648064	0.877108
5724.160064	1.37013	5724.160064	-1.03904
5724.672064	1.46965	5724.672064	-2.56473
5725.184064	-0.778905	5725.184064	2.14878
5725.696064	2.41184	5725.696064	0.0685876
5726.208064	0.431333	5726.208064	-1.32155
5726.720064	-0.80542	5726.720064	2.75487
5727.232064	-3.0677	5727.232064	0.587185
5727.744064	1.90117	5727.744064	-1.37855
5728.256064	-0.338304	5728.256064	3.14145
5728.768064	-2.16174	5728.768064	1.45707
5729.280064	0.981098	5729.280064	-1.45453
5729.792064	2.6103	5729.792064	-0.0510702
5730.304064	-1.11693	5730.304064	-2.6906
5730.816064	2.48773	5730.816064	0.657794
5731.328064	0.090573	5731.328064	0.285013
5731.840064	-1.65218	5731.840064	2.45553
5732.352064	1.68594	5732.352064	-1.61171
5732.864064	-1.45393	5732.864064	1.22155
5733.376064	1.62649	5733.376064	-0.889634
5733.888064	0.891608	5733.888064	-2.70383
5734.400064	-1.80047	5734.400064	1.16336
5734.912064	1.6503	5734.912064	-0.537398
5735.424064	-0.909789	5735.424064	-2.68832
5735.936064	-1.16558	5735.936064	1.76694
5736.448064	2.19438	5736.448064	0.056721
5736.960064	0.238805	5736.960064	-1.58022
5737.472064	-0.797392	5737.472064	2.44269
5737.984064	-1.28053	5737.984064	0.246285
5738.496064	2.59917	5738.496064	-0.10784
5739.008064	-0.459192	5739.008064	-2.43126
5739.520064	2.74655	5739.520064	0.819291
5740.032064	-0.0946273	5740.032064	1.87275
5740.544064	2.47437	5740.544064	-0.090513
5741.056064	-0.399581	5741.056064	-2.48454
5741.568064	-1.91069	5741.568064	1.96461
5742.080064	1.93366	5742.080064	-0.117899
5742.592064	-0.276096	5742.592064	-2.38853
5743.104064	-1.55193	5743.104064	1.92795
5743.616064	2.34021	5743.616064	-0.309242
5744.128064	-0.365225	5744.128064	-2.78309
5744.640064	-2.77057	5744.640064	1.33507
5745.152064	1.98983	5745.152064	0.0960225
5745.664064	0.718897	5745.664064	-1.90558
5746.176064	-1.20665	5746.176064	2.5937
5746.688064	3.06335	5746.688064	1.09492
5747.200064	2.08884	5747.200064	-0.575443
5747.712064	0.302771	5747.712064	-2.40931
5748.224064	-1.96294	5748.224064	2.23671
5748.736064	1.89747	5748.736064	0.518209
5749.248064	1.95285	5749.248064	-1.02173
5749.760064	-0.410748	5749.760064	-3.02859
5750.272064	-2.90591	5750.272064	1.28833
5750.784064	1.27018	5750.784064	-0.572301
5751.296064	1.21664	5751.296064	-2.27863
5751.808064	-1.0692	5751.808064	2.77483
5752.320064	2.86821	5752.320064	0.862403
5752.832064	1.33014	5752.832064	-1.00409
5753.344064	-0.765614	5753.344064	-3.06445
5753.856064	-2.44747	5753.856064	1.1229
5754.368064	1.25575	5754.368064	-1.02966
5754.880064	2.46023	5754.880064	-0.936505
5755.392064	-0.480596	5755.392064	3.09
5755.904064	-2.89124	5755.904064	0.863665
5756.416064	0.860045	5756.416064	-0.916921
5756.928064	-0.144789	5756.928064	-2.45334
5757.440064	-2.53447	5757.440064	1.71857
5757.952064	0.861993	5757.952064	-0.222098
5758.464064	0.56983	5758.464064	-2.47804
5758.976064	-1.33347	5758.976064	1.61777
5759.488064	-3.13938	5759.488064	0.235064
5760.000064	0.773814	5760.000064	-1.81195
5760.512064	-1.23878	5760.512064	2.44295
5761.024064	2.39381	5761.024064	-0.0140743
5761.536064	-0.151861	5761.536064	-1.66933
5762.048064	0.242317	5762.048064	3.12999
5762.560064	-2.10476	5762.560064	1.08653
5763.072064	2.46871	5763.072064	-1.07809
5763.584064	-0.10303	5763.584064	-3.12343
5764.096064	-0.151382	5764.096064	-2.21771
5764.608064	-2.3011	5764.608064	1.35118
5765.120064	1.99017	5765.120064	-0.414397
5765.632064	-0.143934	5765.632064	-2.44627
5766.144064	-2.28301	5766.144064	1.59587
5766.656064	1.59568	5766.656064	-0.750722
5767.168064	-1.43234	5767.168064	2.91168
5767.680064	-0.550814	5767.680064	2.92795
5768.192064	2.98297	5768.192064	0.196625
5768.704064	1.77378	5768.704064	-0.752412
5769.216064	-1.1187	5769.216064	2.89518
5769.728064	2.93376	5769.728064	0.679453
5770.240064	1.45037	5770.240064	-1.1308
5770.752064	-0.997587	5770.752064	-2.64984
5771.264064	-1.26513	5771.264064	1.72254
5771.776064	2.85761	5771.776064	1.30345
5772.288064	-0.234221	5772.288064	-0.372575
5772.800064	0.432021	5772.800064	-2.10847
5773.312064	-2.6175	5773.312064	1.88418
5773.824064	1.94641	5773.824064	0.705045
5774.336064	1.24182	5774.336064	-1.36168
5774.848064	-0.666962	5774.848064	-2.68539
5775.360064	-2.59676	5775.360064	2.083
5775.872064	2.03234	5775.872064	-0.00335013
5776.384064	0.706745	5776.384064	-2.10087
5776.896064	-1.54366	5776.896064	2.57461
5777.408064	-1.85363	5777.408064	0.876101
5777.920064	1.71677	5777.920064	-0.989579
5778.432064	-2.02821	5778.432064	-2.47373
5778.944064	-0.852353	5778.944064	2.20694
5779.456064	-2.52703	5779.456064	1.37531
5779.968064	1.37158	5779.968064	-0.764021
5780.480064	-0.777073	5780.480064	-1.96224
5780.992064	2.23081	5780.992064	1.78183
5781.504064	-2.23496	5781.504064	1.16423
5782.016064	1.3833	5782.016064	-0.978797
5782.528064	-1.33744	5782.528064	2.84943
5783.040064	-0.518074	5783.040064	0.785789
5783.552064	2.13368	5783.552064	-1.67132
5784.064064	-0.771738	5784.064064	0.162863
5784.576064	-2.17683	5784.576064	-2.50018
5785.088064	2.22638	5785.088064	2.14674
5785.600064	1.79258	5785.600064	-0.240547
5786.112064	0.650606	5786.112064	-2.60282
5786.624064	-1.85725	5786.624064	1.81685
5787.136064	1.97709	5787.136064	-1.36642
5787.648064	0.955075	5787.648064	-2.18488
5788.160064	-0.605121	5788.160064	0.160837
5788.672064	2.88658	5788.672064	2.40089
5789.184064	-0.0214424	5789.184064	-2.45137
5789.696064	-2.42407	5789.696064	1.05065
5790.208064	1.93604	5790.208064	1.2041
5790.720064	-0.880014	5790.720064	-1.58728
5791.232064	1.58022	5791.232064	-2.94761
5791.744064	2.64817	5791.744064	0.750613
5792.256064	-2.64394	5792.256064	-2.45622
5792.768064	-1.69168	5792.768064	-2.48813
5793.280064	0.8738	5793.280064	0.888968
5793.792064	-2.58097	5793.792064	1.02178
5794.304064	1.71516	5794.304064	-0.968864
5794.816064	-0.753991	5794.816064	3.05692
5795.328064	3.12713	5795.328064	0.934171
5795.840064	0.572932	5795.840064	-1.02531
5796.352064	-2.38496	5796.352064	2.91866
5796.864064	-1.33944	5796.864064	0.739035
5797.376064	2.3566	5797.376064	-0.215078
5797.888064	0.419438	5797.888064	-1.97681
5798.400064	-2.20529	5798.400064	2.08268
5798.912064	1.39689	5798.912064	0.679702
5799.424064	1.80733	5799.424064	-1.28461
5799.936064	-0.967197	5799.936064	2.79746
5800.448064	2.78048	5800.448064	1.60596
5800.960064	-2.37716	5800.960064	-0.809803
5801.472064	0.947154	5801.472064	-1.50758
5801.984065	-2.40817	5801.984065	1.15695
5802.496065	-2.11608	5802.496065	2.13725
5803.008065	1.13428	5803.008065	-1.18496
5803.520065	-0.940625	5803.520065	2.80225
5804.032065	2.89069	5804.032065	0.889732
5804.544065	-1.67193	5804.544065	-1.36535
5805.056065	1.73879	5805.056065	-2.7334
5805.568065	-0.418385	5805.568065	-0.0241709
5806.080065	3.13614	5806.080065	1.04809
5806.592065	0.0604864	5806.592065	-1.87027
5807.104065	2.36098	5807.104065	2.74947
5807.616065	-1.9262	5807.616065	1.15742
5808.128065	-0.0809042	5808.128065	-2.42214
5808.640065	-2.94986	5808.640065	-0.92349
5809.152065	1.38181	5809.152065	-0.391052
5809.664065	-1.40406	5809.664065	2.09713
5810.176065	-2.55963	5810.176065	-3.10134
5810.688065	2.00143	5810.688065	0.154141
5811.200065	0.309142	5811.200065	-0.625388
5811.712065	0.552768	5811.712065	-3.09676
5812.224065	-2.87267	5812.224065	1.32536
5812.736065	-0.126446	5812.736065	0.0782804
5813.248065	1.42367	5813.248065	-1.06455
5813.760065	-1.23773	5813.760065	-2.91175
5814.272065	2.98427	5814.272065	1.12541
5814.784065	1.40572	5814.784065	-0.699095
5815.296065	-0.511837	5815.296065	-2.77538
5815.808065	-2.98425	5815.808065	0.93509
5816.320065	0.437434	5816.320065	-0.535729
5816.832065	0.681707	5816.832065	2.13297
5817.344065	-1.64292	5817.344065	-2.60694
5817.856065	2.12776	5817.856065	1.94402
5818.368065	-2.60942	5818.368065	0.106198
5818.880065	-0.187008	5818.880065	-2.46917
5819.392065	-3.05106	5819.392065	0.570352
5819.904065	2.07958	5819.904065	1.76119
5820.416065	-0.322563	5820.416065	-2.33615
5820.928065	0.254036	5820.928065	-1.59154
5821.440065	2.83629	5821.440065	0.903002
5821.952065	-1.88007	5821.952065	1.01974
5822.464065	-0.118476	5822.464065	-2.73891
5822.976065	0.55858	5822.976065	-0.865071
5823.488065	-2.71065	5823.488065	0.407034
5824.000065	-0.589892	5824.000065	3.06577
5824.512065	1.27041	5824.512065	-2.08349
5825.024065	-2.51759	5825.024065	-0.107411
5825.536065	-2.40445	5825.536065	1.43872
5826.048065	-0.435196	5826.048065	-2.98006
5826.560065	1.43643	5826.560065	-1.09986
5827.072065	-2.81878	5827.072065	-0.203988
5827.584065	-1.46124	5827.584065	2.31531
5828.096065	1.47229	5828.096065	-2.51479
5828.608065	0.875892	5828.608065	-0.742912
5829.120065	-1.91224	5829.120065	2.0573
5829.632065	-2.53934	5829.632065	-1.46696
5830.144065	1.59282	5830.144065	0.027235
5830.656065	-1.66725	5830.656065	2.38984
5831.168065	0.958115	5831.168065	-1.76296
5831.680065	2.25318	5831.680065	0.22008
5832.192065	-1.96718	5832.192065	2.42797
5832.704065	0.976876	5832.704065	-1.27107
5833.216065	-2.94616	5833.216065	1.08342
5833.728065	-0.781796	5833.728065	2.86002
5834.240065	0.910785	5834.240065	-1.31383
5834.752065	-1.96169	5834.752065	0.461718
5835.264065	1.64114	5835.264065	2.70473
5835.776065	2.77922	5835.776065	0.126104
5836.288065	0.937102	5836.288065	-0.999068
5836.800065	-2.7094	5836.800065	1.51448
5837.312065	-0.535473	5837.312065	3.06712
5837.824065	1.29267	5837.824065	-1.25123
5838.336065	2.74492	5838.336065	0.713621
5838.848065	-1.89451	5838.848065	2.39242
5839.360065	0.923802	5839.360065	-1.55865
5839.872065	-2.07215	5839.872065	0.286037
5840.384065	-1.48134	5840.384065	2.68837
5840.896065	1.58394	5840.896065	-0.288109
5841.408065	-1.89638	5841.408065	3.10113
5841.920065	-0.639411	5841.920065	2.91595
5842.432065	2.07933	5842.432065	-0.147216
5842.944065	0.566898	5842.944065	-1.27757
5843.456065	-2.371	5843.456065	2.22094
5843.968065	-2.73354	5843.968065	1.68559
5844.480065	-0.640616	5844.480065	-2.6894
5844.992065	1.78621	5844.992065	-1.21435
5845.504065	-1.82831	5845.504065	1.13649
5846.016065	-1.13181	5846.016065	2.02918
5846.528065	0.38547	5846.528065	-2.08253
5847.040065	3.05937	5847.040065	0.434236
5847.552065	1.89636	5847.552065	0.973791
5848.064065	-0.972255	5848.064065	-2.71854
5848.576065	1.81058	5848.576065	-0.398163
5849.088065	2.78687	5849.088065	1.86797
5849.600065	-0.790102	5849.600065	-1.4499
5850.112065	2.31962	5850.112065	-0.46768
5850.624065	-1.19356	5850.624065	2.17227
5851.136065	1.28463	5851.136065	-0.623368
5851.648065	-2.69764	5851.648065	2.15259
5852.160065	-0.931233	5852.160065	-2.1935
5852.672065	1.2359	5852.672065	-0.478944
5853.184065	-2.31029	5853.184065	2.75764
5853.696065	0.222043	5853.696065	0.985004
5854.208065	2.94062	5854.208065	-0.382525
5854.720065	-0.0162863	5854.720065	-2.32512
5855.232065	2.99944	5855.232065	1.05922
5855.744065	-1.98749	5855.744065	1.50392
5856.256065	1.4718	5856.256065	-1.34987
5856.768065	1.38992	5856.768065	-2.82122
5857.280065	-0.991047	5857.280065	-2.90857
5857.792065	3.13885	5857.792065	0.299184
5858.304065	1.19446	5858.304065	-2.84754
5858.816065	-1.593	5858.816065	0.310247
5859.328065	2.79779	5859.328065	0.0414159
5859.840065	-0.14899	5859.840065	3.03842
5860.352065	2.80747	5860.352065	2.11623
5860.864065	-0.32807	5860.864065	-2.26437
5861.376065	2.93094	5861.376065	-0.520477
5861.888065	-2.98656	5861.888065	2.60888
5862.400065	0.402648	5862.400065	-1.92127
5862.912065	2.48245	5862.912065	0.112463
5863.424065	-1.37434	5863.424065	-3.11059
5863.936065	-0.220471	5863.936065	2.15694
5864.448065	-1.90876	5864.448065	0.392905
5864.960065	1.03558	5864.960065	-1.23904
5865.472065	-2.79659	5865.472065	1.50147
5865.984065	-0.284316	5865.984065	3.0111
5866.496065	2.44092	5866.496065	-0.481671
5867.008065	1.38581	5867.008065	2.25585
5867.520065	-2.16544	5867.520065	2.49143
5868.032065	0.962574	5868.032065	-0.626259
5868.544065	-2.02978	5868.544065	3.0966
5869.056065	-1.11176	5869.056065	-0.00142025
5869.568065	2.75785	5869.568065	2.03885
5870.080065	0.209483	5870.080065	-1.47417
5870.592065	-1.03579	5870.592065	-2.27419
5871.104065	1.50538	5871.104065	0.568293
5871.616065	2.85157	5871.616065	0.0917015
5872.128065	-0.52086	5872.128065	-1.86115
5872.640065	1.02229	5872.640065	1.75069
5873.152065	-1.50271	5873.152065	2.03695
5873.664065	1.50282	5873.664065	-1.28608
5874.176065	-2.09304	5874.176065	-3.12046
5874.688065	0.316746	5874.688065	2.01833
5875.200065	2.11892	5875.200065	-0.421023
5875.712065	-0.647076	5875.712065	2.95076
5876.224065	-1.35367	5876.224065	-2.59554
5876.736065	1.3988	5876.736065	-0.0627873
5877.248065	-2.483	5877.248065	2.8059
5877.760065	0.0236987	5877.760065	-2.48041
5878.272065	-2.71238	5878.272065	0.691304
5878.784065	0.357784	5878.784065	-0.555123
5879.296065	2.56743	5879.296065	-3.05631
5879.808065	-1.58228	5879.808065	2.76554
5880.320065	0.820483	5880.320065	-1.18241
5880.832065	-2.80784	5880.832065	-0.426361
5881.344065	2.70479	5881.344065	1.67704
5881.856065	-0.287487	5881.856065	1.95734
5882.368065	-2.88711	5882.368065	-1.33185
5882.880065	2.37026	5882.880065	1.53921
5883.392065	0.0606083	5883.392065	2.58249
5883.904065	-1.09732	5883.904065	-0.698242
5884.416065	1.98211	5884.416065	1.16827
5884.928065	-1.57734	5884.928065	-2.65582
5885.440065	1.08932	5885.440065	-0.279126
5885.952065	-0.776542	5885.952065	2.79686
5886.464065	2.8573	5886.464065	-2.29696
5886.976065	0.430068	5886.976065	0.500385
5887.488065	-1.24903	5887.488065	2.67807
5888.000065	1.9758	5888.000065	-1.03378
5888.512065	-0.847003	5888.512065	1.32117
5889.024065	2.38871	5889.024065	0.599395
5889.536065	-0.497908	5889.536065	-2.25183
5890.048065	2.79745	5890.048065	2.58205
5890.560065	-0.0823752	5890.560065	0.897449
5891.072065	-2.81066	5891.072065	-2.09594
5891.584066	-2.18133	5891.584066	2.56858
5892.096066	0.404049	5892.096066	-0.0572173
5892.608066	-2.55067	5892.608066	-1.97448
5893.120066	1.01775	5893.120066	1.14646
5893.632066	-1.54911	5893.632066	-2.60045
5894.144066	1.0855	5894.144066	-0.414239
5894.656066	-1.81284	5894.656066	1.52747
5895.168066	2.87303	5895.168066	-3.01909
5895.680066	1.40098	5895.680066	-0.8743
5896.192066	-1.1272	5896.192066	2.0979
5896.704066	1.72364	5896.704066	-1.274
5897.216066	-1.53426	5897.216066	0.186021
5897.728066	2.54913	5897.728066	2.84091
5898.240066	1.16861	5898.240066	0.220844
5898.752066	-1.56221	5898.752066	-2.1778
5899.264066	0.941805	5899.264066	1.7583
5899.776066	3.04167	5899.776066	0.340607
5900.288066	-0.815034	5900.288066	-2.86222
5900.800066	1.73687	5900.800066	2.75451
5901.312066	-1.13958	5901.312066	-1.63442
5901.824066	2.49805	5901.824066	3.04021
5902.336066	-0.626349	5902.336066	0.540098
5902.848066	2.97429	5902.848066	-2.1103
5903.360066	0.702633	5903.360066	2.23289
5903.872066	-0.0137476	5903.872066	-1.66997
5904.384066	2.45686	5904.384066	0.779167
5904.896066	-1.52511	5904.896066	0.575068
5905.408066	1.11576	5905.408066	-3.13842
5905.920066	-1.76801	5905.920066	0.327514
5906.432066	2.73684	5906.432066	-1.25811
5906.944066	0.634833	5906.944066	-2.53634
5907.456066	-1.29892	5907.456066	-0.913312
5907.968066	-3.13315	5907.968066	1.84796
5908.480066	-0.459728	5908.480066	-2.80851
5908.992066	-1.09247	5908.992066	-0.954901
5909.504066	1.76375	5909.504066	1.83403
5910.016066	-2.19073	5910.016066	-1.42942
5910.528066	1.81116	5910.528066	1.50737
5911.040066	-1.91973	5911.040066	-0.381639
5911.552066	0.188765	5911.552066	-1.97704
5912.064066	2.46056	5912.064066	1.27426
5912.576066	-1.18642	5912.576066	-0.381404
5913.088066	1.04609	5913.088066	-1.08245
5913.600066	-2.38113	5913.600066	2.97892
5914.112066	-0.533531	5914.112066	-1.99119
5914.624066	2.4433	5914.624066	-0.124606
5915.136066	1.84439	5915.136066	2.42039
5915.648066	-1.0634	5915.648066	2.88874
5916.160066	1.62372	5916.160066	-0.115145
5916.672066	-2.39727	5916.672066	-0.727029
5917.184066	1.1677	5917.184066	-2.56555
5917.696066	-1.36447	5917.696066	1.07877
5918.208066	2.19363	5918.208066	-2.06549
5918.720066	-0.492616	5918.720066	-1.3173
5919.232066	-2.82578	5919.232066	2.85035
5919.744066	-0.484851	5919.744066	1.3587
5920.256066	2.16351	5920.256066	-1.0558
5920.768066	-1.01672	5920.768066	2.62788
5921.280066	1.88497	5921.280066	-0.722014
5921.792066	2.62987	5921.792066	0.101815
5922.304066	-0.315275	5922.304066	2.86994
5922.816066	-2.88198	5922.816066	2.76203
5923.328066	1.34619	5923.328066	-0.966969
5923.840066	-1.69938	5923.840066	1.73487
5924.352066	1.78225	5924.352066	-0.580002
5924.864066	-0.867655	5924.864066	2.67813
5925.376066	2.63787	5925.376066	-0.945868
5925.888066	-0.174301	5925.888066	2.40949
5926.400066	-2.7849	5926.400066	0.391928
5926.912066	0.929564	5926.912066	-2.01498
5927.424066	-2.42713	5927.424066	-0.255312
5927.936066	-0.862623	5927.936066	2.43374
5928.448066	1.49801	5928.448066	0.506709
5928.960066	2.92853	5928.960066	-0.691573
5929.472066	-0.214934	5929.472066	2.79949
5929.984066	-2.90041	5929.984066	1.47951
5930.496066	0.911802	5930.496066	-1.4211
5931.008066	-2.77975	5931.008066	1.39634
5931.520066	-1.6712	5931.520066	1.35183
5932.032066	0.849047	5932.032066	-2.75307
5932.544066	-2.28517	5932.544066	-0.0594565
5933.056066	0.0814193	5933.056066	-2.75259
5933.568066	2.80628	5933.568066	-1.88603
5934.080066	-2.56844	5934.080066	1.13007
5934.592066	-2.0379	5934.592066	-1.8571
5935.104066	0.133235	5935.104066	-2.92332
5935.616066	2.98604	5935.616066	0.474193
5936.128066	-3.05121	5936.128066	-2.7642
5936.640066	-2.08695	5936.640066	0.0933738
5937.152066	0.887183	5937.152066	-2.80543
5937.664066	-1.84328	5937.664066	2.7566
5938.176066	1.58723	5938.176066	-0.715332
5938.688066	-0.266464	5938.688066	2.58424
5939.200066	3.08195	5939.200066	-0.0457339
5939.712066	-0.0495621	5939.712066	-2.70515
5940.224066	2.85854	5940.224066	1.91324
5940.736066	-2.22845	5940.736066	-1.37771
5941.248066	0.11296	5941.248066	-0.189864
5941.760066	1.58078	5941.760066	2.85029
5942.272066	-0.947811	5942.272066	3.12946
5942.784066	3.10445	5942.784066	0.331377
5943.296066	0.477661	5943.296066	-1.73944
5943.808066	-0.984854	5943.808066	2.84554
5944.320066	-2.75807	5944.320066	-0.0331635
5944.832066	1.10397	5944.832066	-3.05746
5945.344066	-1.63109	5945.344066	1.08252
5945.856066	1.21944	5945.856066	-2.18391
5946.368066	-2.13993	5946.368066	0.546511
5946.880066	-0.349234	5946.880066	0.129299
